||2021|46500.0|728839.0|117746.0||99658.0|1270.0|||||||||1650.0|20.0|90033.0||411.0|||||||86776.0|9969.0|29922.0|||5014.0|22668.0|||||14743.0|2783.0|||||||29922.0|29922.0||||15934.0|||550.0|3300.0|11430.0||||||390.0|17977.0||||||||||||||||||||||644.0|||
|Muğla-48|2004|23420.0|479700.0|48980.0||86470.0|870.0|29010.0||7470.0||||710.0||18670.0|31730.0|42090.0||50.0|100.0|3170.0|60.0|||||10960.0|96010.0|||57800.0|1960.0||||||19170.0|110.0|||1750.0||72150.0|96010.0|96010.0|||52830.0||||450.0|6380.0|170.0||||||18330.0|24610.0||||1890.0|||||||||470.0||||||||||||
||2005|18280.0|498940.0|59430.0||80930.0|580.0|28950.0||7500.0||||1790.0||19720.0|32800.0|41700.0|||50.0|3340.0|80.0|||||10700.0|97950.0|||61060.0|1720.0||||||20040.0|150.0|||1580.0||54500.0|97950.0|97950.0|||55910.0||||470.0|8140.0|140.0||||||7140.0|30760.0||||1700.0|||||||||440.0||||||||||||
||2006|4340.0|494490.0|51271.0||90050.0|1330.0|19660.0||8753.0||||1880.0||19670.0|2188.0|41340.0|||15.0|3051.0|977.0|||||10670.0|81718.0||2030.0|60144.0|2521.0||||||20458.0||||1420.0||40828.0|81718.0|81718.0|||61061.0||||1500.0|8900.0|145.0||||||9290.0|38155.0|100.0|||24903.0|||||||||460.0||||||||||||
||2007|3685.0|464859.0|45864.0||86352.0|1735.0|23180.0||5665.0||||1900.0||9120.0|2039.0|22850.0|||20.0|2336.0|1070.0|||||6970.0|26346.0||250.0|38327.0|2350.0||||||11213.0||||828.0||31806.0|26346.0|26346.0|||70614.0||||3500.0|9150.0|100.0||||||8164.0|57385.0|138.0|||24513.0|||||||||7075.0|||||0.0|||||||
||2008|19593.0|481703.0|53163.0||73560.0|1540.0|21608.0|2.0|9087.0||||3225.0||6060.0|2184.0|12850.0|||18.0|2941.0|960.0|||||3470.0|18416.0||72.0|34543.0|2563.0||||||8733.0|50.0|||661.0||30222.0|18416.0|18416.0|||70590.0||||3150.0|10368.0|120.0||||||8525.0|62765.0||||24800.0|||||||||7200.0|||||0.0|||||||
||2009|3759.0|496117.0|42593.0||80317.0|1382.0|20450.0||5080.0||||1150.0||5515.0|1677.0|12179.0||||3373.0|760.0|||||2970.0|7176.0||20.0|38493.0|2906.0||||||6091.0||||646.0||27573.0|7176.0|7176.0|||48510.0||||2770.0|13013.0|50.0||||||9275.0|65259.0|52.0|||21830.0|||||||||7102.0||||||||||||
||2010|4097.0|457065.0|34710.0||78950.0|1408.0|19970.0|2.0|4280.0||||1730.0||5540.0|1797.0|8855.0||||2204.0|1100.0||1.0|||2380.0|9414.0|||44318.0|2050.0||||||6085.0||||817.0||17151.0|9414.0|9414.0|||35540.0||||1307.0|15602.0|30.0||||||11275.0|75280.0|155.0|||16630.0|||||||||7450.0||||||||||||
||2011|4159.0|466017.0|32441.0||85459.0|1274.0|22870.0|2.0|4030.0||||2830.0||4800.0|1842.0|4857.0||||2235.0|1150.0||1.0|||2210.0|15824.0|||45258.0|2456.0||||||5790.0||||697.0||16987.0|15824.0|15824.0|||46231.0||||1510.0|17145.0|20.0||||||11225.0|68855.0|155.0|||16830.0|||||||||7050.0||||||||||||
||2012|4809.0|426657.0|27413.0||86550.0|1165.0|20375.0|2.0|4609.0||||7955.0||4155.0|2075.0|5760.0||||2877.0|1297.0||1.0|||1798.0|7000.0|||39319.0|1863.0||||||8092.0||||285.0||23177.0|7000.0|7000.0|||54513.0||||1566.0|21685.0|30.0||50340.0|1129.0|1794.0|6.0|13030.0|72340.0|215.0|1327.0||20244.0|||||||||5680.0||||||||3.0||||
||2013|3950.0|396064.0|26070.0||76881.0|1129.0|20134.0|50.0|3995.0||||9522.0||2159.0|1802.0|6622.0||||2788.0|1230.0|||||1160.0|4069.0|||30040.0|1779.0||||||7650.0||||259.0||31259.0|4069.0|4069.0|||47425.0||||1310.0|24399.0|30.0||55367.0|1620.0|1550.0|16.0|9898.0|77591.0|232.0|1412.0||16957.0|||||||||5251.0||||||||3.0||||
||2014|4146.0|395440.0|25761.0|10.0|81946.0|1788.0|27093.0|5.0|5980.0||||16751.0||1851.0|1175.0|5732.0||||2145.0|515.0|||||1195.0|4260.0|||30770.0|1935.0||||||8495.0||||247.0||18205.0|4260.0|4260.0||||44564.0|||1110.0|28558.0|22.0||51645.0|1075.0|850.0|5.0|10091.0|92870.0|162.0|805.0|25.0|11950.0|||4900.0||100.0|||||3400.0||||||100.0|3.0||||
||2015|3487.0|383835.0|23568.0||83975.0|1851.0|24830.0|5.0|5970.0||||13856.0||1880.0|1170.0|5490.0||||1975.0|520.0|||||1207.0|4222.0|||31383.0|4178.0||||||9417.0||||217.0||16854.0|4222.0|4222.0||||45855.0|||1110.0|28668.0|11.0||51540.0|1005.0|850.0|5.0|10156.0|116105.0|162.0|825.0|25.0|11150.0|||4900.0||100.0|50.0||||3420.0||||||100.0|||||
||2016|3318.0|377046.0|22121.0||82039.0|1835.0|25718.0|5.0|8370.0||||9468.0||1968.0|1175.0|5563.0||||1652.0|642.0|||||1156.0|3428.0|||30764.0|4549.0||||||9006.0||||272.0||16392.0|3428.0|3428.0||||43150.0|||1110.0|29319.0|28.0||50940.0|813.0|850.0|5.0|9028.0|97395.0|187.0|1620.0|25.0|11160.0|||6450.0||110.0|1000.0||||3405.0||||||114.0||35.0|2.0||
||2017|3353.0|390959.0|20739.0||67672.0|1580.0|23272.0|6.0|7374.0||||8168.0||1998.0|937.0|5620.0||||1602.0|546.0|||||1227.0|4007.0|||29635.0|2765.0||||||10372.0||||405.0||16812.0|4007.0|4007.0||||44495.0|||1015.0|30587.0|23.0||54166.0|790.0|900.0|3.0|8288.0|107300.0|200.0|2070.0|30.0|10850.0|||12050.0||110.0|1160.0||||3225.0||||||118.0||135.0|2.0||
||2018|3566.0|377514.0|17039.0||67488.0|1549.0|19140.0|6.0|7313.0||||24834.0||2049.0|908.0|5346.0||||1635.0|593.0|||||1419.0|6035.0|||29968.0|||||||9746.0||||395.0||14892.0|6035.0|6035.0||||41186.0|||1020.0|30488.0|20.0||58230.0|819.0|900.0|3.0|7920.0|120185.0|212.0|1633.0|35.0|9850.0|||20397.0||110.0|5170.0||||3010.0||||||203.0||151.0|2.0||
||2019|3253.0|352439.0|15317.0||63325.0|1236.0|11732.0|7.0|6529.0||||38620.0||1970.0|959.0|4111.0||||1621.0|590.0|||||1171.0|4090.0|||27953.0|1580.0||||||7432.0||||273.0||12953.0|4090.0|4090.0||||34150.0|||1034.0|29007.0|27.0||57667.0|857.0|2410.0|3.0|7102.0|130830.0|224.0|1825.0|2482.0|7930.0|||21550.0||115.0|5654.0||||2834.0||||||209.0||206.0|2.0||
||2020|3924.0|339753.0|12545.0||47010.0|1954.0|11562.0|9.0|7634.0||||11730.0||1841.0|1042.0|2758.0||34.0||1557.0|546.0|||||1128.0|2739.0||2.0|26415.0|3234.0|56.0|||||6989.0||||228.0||11637.0|2739.0|2739.0||||27828.0|30.0||1069.0|30630.0|75.0||57005.0|936.0|49933.0|4.0|6543.0|138795.0|327.0|1570.0|1977.0|2500.0||1210.0|34098.0|10.0|1403.0|10772.0||||3019.0||||||493.0||225.0|2.0||
||2021|3965.0|294118.0|13048.0||41655.0|681.0|9722.0|10.0|7603.0||||10937.0||1710.0|1144.0|2751.0||30.0||1455.0|556.0|||||1096.0|3633.0|||19755.0|3414.0||||||6549.0|||83.0|120.0||11306.0|3633.0|3633.0||||26235.0|35.0||1035.0|30441.0|189.0||58578.0|1033.0|60093.0|5.0|5865.0|134091.0|320.0|1562.0|1778.0|996.0|199.0|1294.0|33455.0|1145.0|1517.0|14773.0||||2500.0||||||727.0||472.0|2.0||
|Muş-49|2004||1520710.0|800.0||384300.0||||||||200.0||28120.0||15650.0|||||||||||||||8440.0||||||100.0||||91940.0||16410.0|||||1420.0|||||122130.0|14060.0|50.0||||||4940.0|||||||||||||||||||||||||
||2005||1567140.0|830.0||441270.0||||||||||27200.0||14650.0|||||||||||||||6770.0||||||100.0||||90130.0||17700.0|||||2770.0|||||202190.0|21140.0|||||||10160.0|||||||||||||||||||||||||
||2006||1520484.0|687.0||375416.0||||||||||22030.0||13250.0|250.0||||||||||||||8567.0||||||95.0||||84968.0||16371.0|||||77000.0|||||341500.0|30550.0|||||||7875.0|||||||||||||||||||||||||
||2007||1178889.0|607.0||275650.0||||||||||18240.0||15435.0|500.0||||||||||||2.0||8235.0||||||210.0||||69715.0||16717.0|||||101305.0|||||513172.0|26403.0|||||||8342.0|||||||||||||3500.0|||||0.0|||||||
||2008||1161251.0|600.0||233326.0||||||||||15040.0||10905.0|500.0||||||||||||69.0||7992.0||||||235.0||||75325.0||17881.0|||||96228.0|||||547724.0|27811.0|||||||8792.0|||||||||||||3750.0|||||0.0|||||||
||2009||1164735.0|692.0||282276.0||||||||||15232.0||23950.0|500.0||||||||||||50.0||8156.0||||||500.0||||78015.0||870.0|||||54100.0|||||582000.0|27100.0|||||||2350.0|||||||||||||2000.0|||||0.0|||||||
||2010||1341603.0|1330.0||187000.0||||||||865.0||14815.0||12170.0|520.0||||||||||||10.0||4700.0||||109.0||500.0||||99522.0||2427.0|||||43300.0|||||502500.0|30580.0|||||||3650.0|||||||||||||1000.0||||||||||||
||2011||1386612.0|2065.0||194300.0||||||||1365.0||14795.0||11975.0|450.0||||||||40.0||||10.0||11270.0||||3350.0||1000.0||||100147.0||841.0|||||33800.0|||||504500.0|36995.0|||||||6350.0|||||||||||||175.0||||||||||||
||2012|0.0|1163205.0|1100.0||163800.0||||||||||14285.0||13503.0|1750.0||||||||4210.0|||80.0|||24191.0||||9572.0||1102.0||||95189.0||4073.0|||||35633.0|||||606243.0|36768.0|||102.0||||13000.0|||||||||||||||||||||||||
||2013||1121382.0|1056.0||125200.0|||1085.0|||||||13700.0||13882.0|2512.0||||||||1246.0||||||29589.0||||9867.0||1002.0||||80672.0||2000.0|||||34780.0|||||550360.0|39273.0|||105.0||||21033.0|||||||||||||||||||||||||
||2014||1179376.0|879.0||145409.0||||||||||11443.0||12885.0|2913.0||||||||||||||19527.0||||23270.0||970.0||||69872.0||1900.0||||||||38078.0||598962.0|49905.0|||||||21750.0|||||||||||||||||||||||||
||2015||1205055.0|733.0||151761.0||||||||||11450.0||12815.0|3013.0||||||||||||||16380.0||||23270.0||934.0||||65964.0||1728.0||||||||35060.0||597821.0|52460.0|||||||21680.0|||||||||||||||||||||||||
||2016||1165130.0|682.0||141427.0||||||||||9541.0||13020.0|2726.0||||||||||||||15422.0||||15000.0||748.0||||76400.0||2405.0||||||||37195.0||571508.0|53245.0|||||||21603.0|||||||||||||||||||||||||
||2017||1263567.0|641.0||115790.0||||||||||9562.0||14020.0|1052.0||||||||||||||14353.0||||18000.0||692.0||||90094.0||1532.0||||||||39510.0||517547.0|63536.0|||||||19498.0|||||||||||||||||||||||||
||2018||1199876.0|587.0||136232.0||||||||||9684.0||20509.0|831.0||||||||||||||12677.0||||40997.0||661.0||||78605.0||1457.0||||||||39628.0||531404.0|61603.0|||||||21135.0|||||||||||||||||||||||||
||2019||1157830.0|502.0||177275.0||||||||||10011.0||18236.0|65.0||||||||||||||8138.0||||19000.0||1439.0||||53740.0||100.0||||||||36075.0||503583.0|53875.0|||||||22593.0|||||||||||||||||||||||||
||2020||1115402.0|543.0||247103.0||||||||||12356.0||17973.0|70.0||||||||||||||7777.0||||18200.0||1295.0||||65559.0||1305.0||||||||35778.0||494275.0|54380.0|||||||23148.0|||||||||||||||||||||||||
||2021||1242537.0|1450.0||269229.0||||||||||15209.0||17366.0|70.0||||||||||||||6850.0|22514.0|||||1450.0||||55808.0||2000.0||||||||34523.0||495988.0|54358.0|||||||20082.0|||||||||||||||||||||||||
|Nevşehir-50|2004|107430.0|1159950.0|440.0||685350.0|76130.0|28610.0||||||2000.0||9680.0||101190.0||10730.0|||||2830.0||||||||3760.0|3240.0|||||246980.0||||42230.0|||||||17280.0|||||4410.0|960.0||||||20.0|3260.0|40.0||||||||||||100.0||||||||||||
||2005|116670.0|1173150.0|600.0||688740.0|83500.0|31280.0||||||1750.0||9530.0||69890.0||16380.0|||||7450.0||||||||2950.0|2470.0|||||96040.0||||41120.0|||||||18620.0|||||4280.0|1870.0||||||20.0|12380.0|40.0||||||||||||||||||||||||
||2006|77077.0|1164571.0|343.0||699493.0|75240.0|31950.0||||||400.0||8150.0||60430.0||15460.0|||||||||||||1466.0|2718.0|||||142100.0||3.0||37993.0|||||||36286.0|||||4868.0|2011.0||||||40.0|7661.0|85.0||||||||||||150.0||||||||||||
||2007|15967.0|1108510.0|479.0||684235.0|110740.0|51055.0||||||51.0||7050.0||61530.0||15060.0|||||||||||0.0||1360.0|1330.0|||||117450.0||3.0||33672.0|||||||78800.0|||||4858.0|2571.0||||||30.0|6180.0|42.0||||||||||||200.0||||||||||||
||2008|17938.0|1048440.0|461.0||543147.0|93350.0|51780.0||||||115.0||7790.0||38625.0||12870.0|||||||||||||1004.0|1304.0|||450.0||113600.0||3.0||42628.0|||||||49800.0|||||5365.0|1527.0||||||35.0|7717.0|32.0|||30.0|||||||||200.0||||||||||||
||2009|9287.0|1124831.0|183.0||571308.0|109950.0|54450.0||||||830.0||8170.0||37950.0||13600.0|||||||||||||375.0|1112.0|||1500.0||105500.0||3.0||52168.0|||||||26000.0|||||5950.0|2035.0|||||||8072.0|32.0|||30.0|||||||||100.0||||||||||||
||2010|19316.0|1153545.0|86.0||724500.0|112333.0|54600.0||||||1100.0||19180.0||39850.0|104.0|12900.0|||||||||||||1040.0|2064.0|||2413.0||96540.0||3.0||52832.0|||||||23073.0|||||5810.0|3770.0|||||||7875.0|145.0||||||||||||100.0||||||||||||
||2011|23791.0|1180653.0|128.0||706671.0|116020.0|60315.0||||||2075.0||22942.0||30462.0||5672.0|||||||||||||2504.0|1849.0|||2160.0||77510.0||3.0||44163.0|||||62.0||15802.0|||||10167.0|6943.0|||||||9932.0|125.0||||||||||||100.0||||||||||||
||2012|15211.0|1103016.0|120.0||669565.0|154315.0|74575.0||||||4560.0||32748.0||36260.0||4980.0|||||||||||||2282.0|1415.0|||1590.0||93251.0||5.0||53335.0|||||||16824.0|||||14506.0|9132.0||2033.0|48.0|323.0|6624.0||11665.0|132.0||||||||||||120.0||||||||||||
||2013|16082.0|1161834.0|100.0||634575.0|150318.0|60167.0||||||2833.0||45177.0||42888.0||3288.0|||||||||||||919.0|970.0|||1765.0||40660.0||3.0||57115.0|||||||13940.0|||||13740.0|8016.0||1700.0|50.0|290.0|3375.0||13605.0|85.0||||||||||||150.0||||||||||||
||2014|16455.0|1180508.0|104.0||641864.0|133499.0|57925.0||||||3778.0||53814.0||37218.0||2732.0||||12.0|||||||||837.0|842.0|||4390.0||49610.0||4.0||48233.0||||||||7087.0|2233.0|||16421.0|8044.0||1700.0|45.0|170.0|3375.0||13462.0|53.0|||||||||||||50.0|100.0||||||||||
||2015|17181.0|1107205.0|97.0||627159.0|121786.0|59613.0||||||3681.0||63638.0||35336.0||2607.0|||||||||||||1326.0|1672.0|||8566.0||69901.0||5.0||52205.0||||||||5945.0|1562.0|||16470.0|5639.0||1700.0|50.0|140.0|2725.0||13960.0|35.0|||||||||||||50.0|100.0||||||||||
||2016|63714.0|1071122.0|||623985.0|112170.0|57646.0||||||3360.0||74827.0||40891.0|2000.0|1244.0|||||||||||||1215.0|570.0|||12186.0||58856.0||4.0||74977.0||||||||6220.0|1685.0|||18601.0|4198.0||1700.0|40.0|93.0|2190.0||14857.0|40.0|||||||||||||85.0|145.0||||||||||
||2017|71839.0|1039814.0|||531536.0|96318.0|56992.0||||||3662.0||81192.0||59765.0|6500.0|1229.0|||||||||||||1850.0|575.0|||13665.0||61085.0||3.0||61008.0||||||||5840.0|1860.0|||22440.0|4007.0||1700.0|35.0|89.0|600.0||14060.0|35.0|||||||||||||85.0|145.0||||||||||
||2018|69063.0|1013345.0|||606639.0|98404.0|50072.0||||||6235.0||68723.0||94739.0|8889.0|816.0|||||||||||||1115.0|1010.0|||13303.0||62118.0||2.0||50072.0||||||||5640.0|1582.0|||24605.0|3797.0||1700.0|35.0|95.0|500.0||17215.0|30.0||||||||325.0|||||85.0|145.0||||||||||
||2019|65022.0|927180.0|||718488.0|89225.0|46732.0||||||4934.0||73259.0||93624.0|8955.0|572.0|||||||||||||618.0|603.0|||8078.0||70773.0||3.0||57270.0||||||||4387.0|1053.0|||34571.0|2486.0||1700.0|32.0|96.0|450.0||20840.0|23.0||||||||220.0|||||85.0|145.0||||||||||
||2020|45846.0|881166.0|51.0||787034.0|74186.0|53044.0||||||4558.0||92245.0||94779.0|11150.0|1032.0|||||||||||||2694.0|1032.0|||6977.0||69849.0||2.0||60351.0||||||||4145.0|1842.0|||37361.0|2413.0||2700.0|27.0|127.0|300.0||22737.0|20.0||||||||89.0|||||85.0|145.0||||||||||
||2021|59500.0|841517.0|70.0||724572.0|75719.0|51950.0||||||8540.0||103091.0||95456.0|8450.0|4654.0|||||||||||||3530.0|1494.0|||11086.0||68385.0||2.0||57600.0||||||||4400.0|2105.0|||39130.0|1867.0||2800.0|25.0|135.0|250.0||24227.0|24.0||||||||80.0|||||85.0|145.0||||||||||
|Niğde-51|2004|100370.0|706710.0|3000.0|107400.0|133090.0|171190.0|28830.0||||||2740.0||38710.0||51840.0||2980.0|||4870.0|||||||||||700.0|||||273120.0||||14720.0||||||||||||15100.0|1770.0|||||||5130.0|60.0||||||||||||7610.0||||||||||||
||2005|71230.0|760630.0|3340.0|130520.0|144410.0|163150.0|32500.0||||||2500.0||36460.0||52160.0||3240.0|||4710.0|||||||||||780.0|||||202600.0||||15260.0|||||||1630.0|||||17920.0|1510.0|||||||8420.0|150.0||||||||||||5220.0||||||||||||
||2006|63234.0|723113.0|3363.0|142122.0|141750.0|164210.0|35060.0||||||2730.0||35600.0||52790.0||3330.0|||4580.0|||||||||||780.0|||||218480.0||||16359.0|||||||1850.0|||||20330.0|2060.0|||||||12090.0|180.0||||||||||||5450.0||||||||||||
||2007|68513.0|660551.0|2366.0|140000.0|152460.0|163850.0|34810.0||||||2050.0||35140.0||49760.0||3150.0|||5910.0|||||||||||750.0|||||236850.0||||22092.0|||||||6510.0|||||25350.0|1560.0|||||||13270.0|230.0||||||||||||3210.0||||||||||||
||2008|50635.0|673018.0|2543.0|113715.0|126554.0|160540.0|33170.0||||||1700.0||35510.0||44780.0||3020.0|||6360.0||||||||||752.0|461.0|||||209450.0||||24956.0|||||||8270.0|||||27420.0|1160.0|||||||15360.0|200.0||||||||||||2520.0||||||||||||
||2009|42749.0|659655.0|2531.0|132587.0|130318.0|162480.0|36200.0||||||1650.0||37510.0||43970.0||2910.0|||3320.0||||||||||806.0|435.0|||||195640.0||||26648.0|||||||8830.0|||||29220.0|1170.0|||||||16270.0|150.0||||||||||||1940.0||||||||||||
||2010|45622.0|671425.0|1722.0|131000.0|153150.0|167551.0|36120.0||||||1550.0||40580.0||43920.0||3170.0|||1160.0||||||||||2120.0|329.0|||7084.0||199590.0||||25910.0|||||||10550.0||||1850.0|29850.0|1050.0|||||||17560.0|370.0||||||||||||1650.0||||||||||||
||2011|42462.0|715787.0|548.0|107320.0|168890.0|161450.0|36540.0||||||1450.0||40220.0||44470.0||3280.0|||820.0||||||||||39.0|383.0|||4000.0||203870.0||||24270.0|||||||12660.0||||2000.0|31490.0|960.0|||||||19910.0|300.0||||||||||||1650.0||||||||||||
||2012|32383.0|723955.0|540.0|92690.0|175960.0|190470.0|37470.0||||||3960.0||44020.0||47900.0||2930.0|||466.0||||||||||52.0|390.0|||||266687.0||||24201.0|||||||15844.0||||2164.0|40703.0|1173.0|||||||26200.0|215.0||||||||||||1745.0||||||||||||
||2013|24904.0|701131.0|397.0|107250.0|172730.0|192499.0|38871.0||||||5358.0||53699.0||60038.0||2230.0|||370.0||||||||||471.0|370.0|||||153510.0||||23989.0|||||||13920.0||||2210.0|39700.0|590.0|||||||30220.0|170.0||||||||||||1350.0||||||||||||
||2014|23900.0|693910.0||111180.0|156553.0|158198.0|34954.0||||||3787.0||60040.0||52920.0||690.0|||260.0|||||10.0|||||38.0|780.0|||2380.0||179660.0||||20119.0||||||||7910.0||5600.0|1790.0|50964.0|630.0|||||||33100.0|110.0|||||||||||||650.0||500.0|||||||||
||2015|23730.0|669831.0||105350.0|166702.0|152790.0|37280.0||||||4601.0||56210.0||55170.0||530.0|||200.0||||||||||||||80.0||227466.0||||14713.0||||||||7910.0||5890.0|1520.0|47930.0|630.0|||||||35390.0||||||||||||||100.0||300.0|||||||||
||2016|20676.0|635248.0||95393.0|162994.0|146370.0|37610.0||||||1810.0||57470.0||57010.0||550.0|||155.0|||||||||||40.0|||50.0||237851.0||||23544.0||||||||7205.0||6460.0|1455.0|50750.0|780.0|||||||37320.0||||||||||||||75.0|||||||||||
||2017|24626.0|643822.0||89070.0|148800.0|147700.0|37359.0||||||1782.0||80920.0||58040.0||520.0|||130.0|||||||||||300.0|||||234590.0||||22302.0||||||||6100.0||7570.0|850.0|53720.0|940.0|||||||42330.0||||||||||||||50.0|||||||||||
||2018|24394.0|615917.0|439.0|90281.0|160838.0|169159.0|35162.0||||||1859.0||103489.0||61490.0||410.0|||100.0|||||0.0|||||764.0|30.0|||||202990.0||||14980.0||||||||6130.0||6700.0|840.0|56040.0|1110.0|||||||49660.0||||||||||||||30.0||||||||0.0|||
||2019|21887.0|632290.0|94.0|35400.0|215778.0|172250.0|35472.0||||||4670.0||124580.0||45098.0||270.0|||60.0||||||||||1203.0|48.0|||||183850.0||||14136.0||||||||5030.0||7260.0|330.0|62230.0|1310.0|||||||50830.0||||||||||||||||||||||0.0|||
||2020|26164.0|646233.0|572.0|42748.0|204342.0|150040.0|42500.0||||||5040.0||170750.0||44496.0||220.0|||50.0|||||||||||500.0|||||182820.0||||15429.0||||||||4500.0||7410.0|270.0|63280.0|1300.0|||||||61960.0||||||||||||||||||||||240.0|||
||2021|23500.0|618670.0|640.0|35900.0|238160.0|150720.0|39910.0||||||4680.0||190950.0||45490.0||220.0||||||||||||||590.0|||||146890.0||||13710.0||||||||3340.0|6810.0|5260.0|190.0|66760.0|1360.0||1500.0||1900.0|||68060.0|||200.0||||300.0|3500.0||||||||||||||240.0|||
|Ordu-52|2004||138510.0|269410.0||71380.0|16290.0|31350.0||||||||2160.0||100.0||200.0|140.0||||||||||||||||||68680.0|100.0||||||||||2090.0||||30.0|2400.0|2060.0|||||||4080.0|700.0||||||||||||2070.0||||||||||||
||2005||138140.0|187990.0||103990.0|9900.0|25580.0||||||||860.0||50.0||200.0|30.0||||||||||||||||||46520.0|||||||||||2450.0|||||2250.0|1780.0|||||||7370.0|720.0||||||||||||920.0||||||||||||
||2006||122829.0|113791.0||95229.0|1500.0|3220.0||||||||850.0||80.0||100.0|||||||||||||||||||32480.0|||||||||||2895.0|||||2315.0|1850.0|||||||8610.0|240.0||||||||||||1000.0||||||||||||
||2007|611.0|87660.0|138727.0||27210.0|4000.0|26000.0||||||200.0||466.0|3.0|50.0||200.0|145.0||||||||||||||||||38216.0|830.0||||||||||4755.0||||70.0|1463.0|1148.0||||||5920.0|12355.0|295.0||||||||||||1500.0||||||||||||
||2008|572.0|89221.0|156765.0||23977.0|4000.0|25970.0||||||||535.0|4.0|50.0||200.0|130.0||||||||||||||||||33411.0|1010.0||||||||||5020.0||||60.0|1550.0|1298.0||||||24550.0|8412.0|258.0||||||||||||1700.0||||||||||||
||2009|139.0|74354.0|127939.0||21453.0|4000.0|27002.0||||||||501.0|4.0|50.0|||130.0||||||||||||||||||20724.0|1760.0||||||||||5050.0||||65.0|1470.0|1518.0||||||24575.0|6369.0|134.0||||||||||||1700.0||||||||||||
||2010||65850.0|128194.0||19145.0|4167.0|26615.0||||||||409.0|4.0|50.0||50.0|140.0||||||||||||||||||18672.0|2630.0||||||||||3600.0|||||1250.0|1228.0||||||20.0|5677.0|10.0||||||||||||300.0||||||||||||
||2011||67116.0|117671.0||19145.0|4000.0|26610.0||||||||457.0|4.0|50.0||50.0|140.0||||||||||||||||||15712.0|3130.0||||||||||3400.0|||||1300.0|1228.0||||||20.0|6033.0|67.0||||||||||||300.0||||||||||||
||2012|0.0|67103.0|92284.0||19350.0|6500.0|26400.0||||||||532.0|5.0|50.0||50.0|168.0||||||||||||||||||23161.0|||||||||||3994.0|||||1537.0|1465.0||407.0||||20.0|5800.0|66.0||||||||||||299.0||||||||||||
||2013||66156.0|78942.0||19350.0|7570.0|20416.0||||||||862.0|5.0|33.0||41.0|142.0||||||||||||||||||23171.0|||||||||||3465.0|||||1580.0|1218.0||323.0||||20.0|3412.0|66.0||||||||||||299.0||||||||||||
||2014||66757.0|74275.0||19339.0|7706.0|19308.0||||||||732.0|3.0|33.0||41.0|97.0||||||||||||||||||20960.0||||||||||||||||1736.0|1225.0||320.0||||21.0|3260.0|||||||||||||||||||||||||
||2015||37142.0|59681.0||17839.0|4500.0|13775.0||||||||1122.0|3.0|33.0||38.0|106.0||||||||||||||||||20148.0||||||||||||||||1598.0|1225.0||320.0||||21.0|2820.0|||||||||||||||||||||||||
||2016||30916.0|56091.0||16999.0|4000.0|9400.0||||||||1185.0|3.0|35.0||40.0|85.0||||||||||||||||||18921.0||||||||||||||||1198.0|1225.0||126.0||||21.0|2835.0|||||||||||||||||||||||||
||2017||28916.0|54391.0||15003.0|4000.0|8166.0||||||||1207.0|2.0|35.0||40.0|81.0||||||||||||||||||19927.0||||||||||||||||1198.0|1225.0||120.0||||20.0|2817.0|||||||||||||||||||||||||
||2018||28444.0|47101.0||16338.0|4564.0|7089.0||||||||2203.0|2.0|36.0||40.0|82.0||||||||||||||||||19662.0||||||||||||||||1198.0|1225.0||100.0||||22.0|2807.0|||||||||||||||||||||||||
||2019||28722.0|49142.0||17050.0|4761.0|6062.0||||||||2009.0||31.0||40.0|83.0||||||||||||||1.0||||17597.0||||||||||||||||1195.0|1225.0||95.0||||24.0|2832.0|||||||||||||||||||||||||
||2020||38310.0|46167.0||17503.0|4150.0|6220.0||||||||2309.0||32.0||40.0|83.0||||||||||||||1.0||||17540.0||||||||||||||||2222.0|8013.0||90.0||||25.0|2802.0||||||28000.0|||||||||||||||||||
||2021||38325.0|58893.0||18250.0|4150.0|6220.0||||||||5618.0||157.0||640.0|82.0||||||30.0||||||||2.0||1200.0||17710.0||||||||||||||||2622.0|9838.0||90.0||||22.0|1154.0||||||61770.0|||||||||||||||||10.0||
|Osmaniye-80|2004||915790.0|290100.0||55210.0|110.0|1710.0||||||||450.0||350.0|30.0||||||||30660.0|101080.0|21500.0|||6500.0|6870.0||||||530.0||||50.0|||21500.0|21500.0|||9750.0|||||790.0||||||||5650.0|||||||||||||||||||||||||
||2005||913940.0|309370.0||54360.0||1200.0||||||||250.0||800.0|10.0||||||||18200.0|96810.0|14320.0|||5500.0|10060.0||||||1000.0|||||||14320.0|14320.0|||12880.0|||||1610.0||||||||13750.0|||||||||||||||||||||||||
||2006|16538.0|842195.0|295172.0|3598.0|44500.0||2200.0||||||||150.0||700.0|10.0|||||50.0|||18300.0|90800.0|14749.0||3250.0|6500.0|17548.0|55.0|||||1000.0|||||||14749.0|14749.0|||16100.0||||520.0|1620.0||||||||29445.0|||||||||||||||||||||||||
||2007||802941.0|273066.0||44350.0||1000.0||||||||110.0||720.0||10.0|||||||14250.0|109600.0|16070.0||1050.0|7000.0|23426.0||||||1010.0|||||||16070.0|16070.0|||31100.0||||400.0|1985.0||||||||32645.0|||||||||||||||||||||||||
