|||Sütunlar|||||
Satırlar||||||||
||||||||
|||Meyveler, İçecek Ve Baharat Bitkileri Alanı - Dekar|Nadas Alanı - Dekar|Sebze Alanı - Dekar|Süs Bitkileri Alanı - Dekar|Tahıllar Ve Diğer Bitkisel Ürünlerin Alanı - Dekar|
||2012|21189.0|108691.0|36338.0|0.0|1747971.0|
||2013|22165.0|38707.0|26545.0|4.3|2029236.0|
||2014|22749.0|22580.0|25851.0|4.3|2201723.0|
||2015|22348.0|18306.0|24098.0|4.3|2193246.0|
||2016|23553.0|17481.0|22513.0|0.0|2306113.0|
||2017|24595.0|12273.0|22057.0|0.0|2294336.0|
||2018|27614.0|9269.0|18634.0|0.0|2314604.0|
||2019|28750.0|12895.0|17204.0|0.0|2243275.0|
||2020|30932.0|4243.0|15581.0|0.0|2264718.0|
||2021|31949.0|3766.0|14828.0|0.0|2425761.0|
|Kırşehir-40|2004|41240.0|1689910.0|44210.0|0.0|2547720.0|
||2005|41430.0|1338070.0|42580.0|0.0|2871150.0|
||2006|36847.0|1436895.0|42946.0|0.0|2750823.0|
||2007|25753.0|1306320.0|22628.0|0.0|2770104.0|
||2008|25450.0|1050660.0|33551.0|0.0|2564044.0|
||2009|28821.0|882273.0|29395.0|0.0|2558231.0|
||2010|28416.0|871699.0|26878.0|0.0|3050116.0|
||2011|31009.0|1220271.0|30057.0|0.0|2782572.0|
||2012|35039.0|1291277.0|23048.0|0.0|2647511.0|
||2013|39587.0|1523771.0|22126.0|0.0|2259828.0|
||2014|40760.0|1235525.0|22729.0|0.0|2363848.0|
||2015|40769.0|1564746.0|16554.0|0.0|2294572.0|
||2016|35131.0|1591462.0|19046.0|0.0|2329553.0|
||2017|33704.0|1047194.0|18510.0|0.0|2426384.0|
||2018|37309.0|823233.0|16940.0|0.0|2623522.0|
||2019|40312.0|540950.0|12784.0|0.0|2655985.0|
||2020|40391.0|509637.0|12259.0|0.0|2713712.0|
||2021|48401.0|527808.0|13193.0|0.0|2675006.0|
|Kocaeli-41|2004|133050.0|182430.0|34950.0|0.0|709040.0|
||2005|137150.0|172870.0|36230.0|0.0|715710.0|
||2006|134909.0|149710.0|33201.0|0.0|658785.0|
||2007|124017.0|73754.0|29140.0|0.0|682187.0|
||2008|126520.0|83371.0|30523.0|0.0|683945.0|
||2009|128218.0|50426.0|30354.0|0.0|667808.0|
||2010|128291.0|50164.0|34078.0|0.0|664409.0|
||2011|128313.0|53971.0|34383.0|728.3|619349.0|
||2012|129371.0|88314.0|32940.0|27.1|640514.0|
||2013|126783.0|95224.0|32609.0|657.8|596768.0|
||2014|125428.0|96351.0|32748.0|674.0|584160.0|
||2015|126457.0|106368.0|32101.0|583.5|579793.0|
||2016|123806.0|97015.0|31852.0|664.5|571581.0|
||2017|125143.0|82016.0|33556.0|661.0|733320.0|
||2018|125443.0|84311.0|33192.0|672.0|543309.0|
||2019|127472.0|81050.0|32557.0|672.0|551128.0|
||2020|131138.0|67648.0|31381.0|672.0|564362.0|
||2021|131504.0|70015.0|19905.0|634.0|574582.0|
|Konya-42|2004|448640.0|1.222805E7|240530.0|0.0|1.326222E7|
||2005|475630.0|1.180947E7|240110.0|0.0|1.364521E7|
||2006|451127.0|1.1943581E7|233330.0|0.0|1.2973926E7|
||2007|362980.0|8172768.0|229492.0|0.0|1.2642925E7|
||2008|340988.0|8676548.0|230052.0|0.0|1.19212E7|
||2009|400888.0|8619000.0|213011.0|0.0|1.1873955E7|
||2010|357637.0|8064840.0|172418.0|0.0|1.2174314E7|
||2011|389876.0|6132277.0|180584.0|718.0|1.2538905E7|
||2012|386759.0|6768596.0|195798.0|808.3|1.1734637E7|
||2013|385753.0|5865622.0|176516.0|1506.8|1.2649194E7|
||2014|395490.0|5566735.0|193090.0|1671.7|1.29355E7|
||2015|412918.0|5603015.0|207665.0|942.5|1.3015127E7|
||2016|428517.0|4980662.0|232786.0|942.5|1.3993433E7|
||2017|460150.0|4241149.0|260238.0|832.0|1.3892213E7|
||2018|534844.0|3835019.0|300220.0|832.0|1.4197032E7|
||2019|560726.0|3316077.0|282260.0|832.0|1.4607793E7|
||2020|476977.0|3071586.0|308814.0|836.0|1.4732575E7|
||2021|433868.0|3118856.0|328792.0|804.0|1.47046E7|
|Kütahya-43|2004|62270.0|527880.0|71860.0|0.0|2907560.0|
||2005|72300.0|551370.0|70640.0|0.0|3104980.0|
||2006|60414.0|517420.0|68441.0|0.0|2945882.0|
||2007|63081.0|501088.0|69801.0|0.0|2873230.0|
||2008|66324.0|470502.0|70467.0|0.0|2863610.0|
||2009|65493.0|456183.0|67958.0|0.0|2643374.0|
||2010|79528.0|489984.0|71421.0|0.0|2578126.0|
||2011|85707.0|421129.0|74898.0|6.1|2611916.0|
||2012|75366.0|452833.0|65801.0|6.1|2605065.0|
||2013|76755.0|420118.0|64600.0|5.8|2603191.0|
||2014|79633.0|393715.0|64856.0|6.1|2514874.0|
||2015|84928.0|416470.0|66209.0|6.1|2518584.0|
||2016|103965.0|435285.0|72722.0|6.1|2405253.0|
||2017|100519.0|649261.0|71059.0|0.0|2364658.0|
||2018|100068.0|552956.0|66486.0|0.0|2442051.0|
||2019|99298.0|561076.0|65306.0|0.0|2441189.0|
||2020|100327.0|490020.0|64781.0|0.0|2458972.0|
||2021|101148.0|481178.0|60504.0|0.0|2488562.0|
|Malatya-44|2004|747660.0|1025380.0|68850.0|0.0|1787040.0|
||2005|754960.0|1084070.0|66590.0|0.0|1816270.0|
||2006|784391.0|973752.0|61827.0|0.0|1631165.0|
||2007|786115.0|986515.0|54922.0|0.0|1548011.0|
||2008|795091.0|982666.0|50610.0|0.0|1429692.0|
||2009|806453.0|964500.0|47820.0|0.0|1351084.0|
||2010|816808.0|999837.0|48995.0|0.0|1323733.0|
||2011|839387.0|836047.0|59043.0|6.8|1177170.0|
||2012|850673.0|855179.0|55462.0|6.1|1186013.0|
||2013|858642.0|825533.0|53725.0|26.6|1117974.0|
||2014|867243.0|829414.0|55949.0|22.5|1150131.0|
||2015|903374.0|883322.0|51035.0|56.6|1112587.0|
||2016|915865.0|795202.0|49957.0|58.1|1105196.0|
||2017|905760.0|768606.0|44131.0|58.2|1055919.0|
||2018|906480.0|747514.0|42341.0|59.9|1083641.0|
||2019|950411.0|701200.0|44778.0|59.1|1103092.0|
||2020|957184.0|675784.0|45010.0|41.0|1129800.0|
||2021|965396.0|604260.0|43207.0|40.4|1117391.0|
|Manisa-45|2004|1369280.0|76680.0|377500.0|0.0|3003440.0|
||2005|1406500.0|84100.0|376460.0|0.0|3063850.0|
||2006|1580800.0|105686.0|349060.0|0.0|2909260.0|
||2007|1665351.0|139554.0|339101.0|0.0|2819688.0|
||2008|1730659.0|105160.0|364732.0|0.0|2758667.0|
||2009|1760525.0|138002.0|342811.0|0.0|2713885.0|
||2010|1794905.0|131396.0|349263.0|0.0|2547044.0|
||2011|1833959.0|108629.0|337931.0|744.1|2498158.0|
||2012|1857213.0|108843.0|337838.0|741.1|2581090.2|
||2013|1907930.0|119797.0|341932.0|764.1|2628159.0|
||2014|1925796.0|116753.0|337755.0|840.4|2562554.0|
||2015|2008530.0|115557.0|348690.0|868.1|2450666.0|
||2016|2050249.0|118634.0|337342.0|868.1|2418992.0|
||2017|2056172.0|113875.0|334663.0|912.6|2425937.0|
||2018|2136943.0|116013.0|314494.0|924.7|2361062.0|
||2019|2175058.0|122869.0|326057.0|924.7|2326821.0|
||2020|2256492.0|126564.0|350140.0|907.4|2337212.0|
||2021|2335171.0|123983.0|320356.0|903.0|2275726.0|
|Mardin-47|2004|209580.0|439560.0|87840.0|0.0|3091370.0|
||2005|214110.0|466470.0|87550.0|0.0|3158110.0|
||2006|222262.0|311365.0|85853.0|0.0|3026669.0|
||2007|223568.0|307443.0|85568.0|0.0|3066106.0|
||2008|224745.0|565347.0|83342.0|0.0|2820356.0|
||2009|211404.0|528458.0|93162.0|0.0|2777684.0|
||2010|402516.0|105538.0|89186.0|0.0|3010938.0|
||2011|394136.0|128000.0|87960.0|0.0|2614149.0|
||2012|396321.0|125056.0|91605.0|0.0|2612260.0|
||2013|387712.0|58094.0|91290.0|0.0|2686923.0|
||2014|389251.0|57452.0|96505.0|0.0|2774339.0|
||2015|413126.0|65951.0|100360.0|0.0|2702533.0|
||2016|396659.0|72414.0|102720.0|0.0|2565793.0|
||2017|396999.0|53698.0|76860.0|0.0|2603413.0|
||2018|430376.0|48461.0|84303.0|0.0|2581651.0|
||2019|423467.0|53702.0|93996.0|0.0|2520221.0|
||2020|449091.0|56915.0|95324.0|0.0|2538950.0|
||2021|445090.0|57990.0|108655.0|0.0|2562890.0|
|Mersin-33|2004|773260.0|393770.0|366940.0|0.0|2467920.0|
||2005|797490.0|333240.0|343120.0|0.0|2381480.0|
||2006|968322.0|254910.0|358372.0|0.0|2461756.0|
||2007|1068441.0|285416.0|360296.0|0.0|2223822.0|
||2008|1155695.0|266611.0|367395.0|0.0|2060736.0|
||2009|1168751.0|244282.0|367365.0|0.0|2094873.0|
||2010|1166888.0|278536.0|343939.0|0.0|2007225.0|
||2011|1172404.0|260945.0|310475.0|342.6|2389962.0|
||2012|1201107.0|253643.0|310362.0|381.9|2247956.0|
||2013|1209647.0|242700.0|306713.0|510.7|2201986.0|
||2014|1243312.0|214672.0|307659.0|510.7|2082484.0|
||2015|1277297.0|248218.0|304941.0|474.6|1963125.0|
||2016|1290306.0|264686.0|315608.0|531.9|1951936.0|
||2017|1316449.0|256286.0|338174.0|527.3|1784948.0|
||2018|1395072.0|225327.0|328490.0|860.5|1447653.0|
||2019|1471021.0|241230.0|356408.0|839.1|1262236.0|
||2020|1502116.0|248073.0|302681.0|798.2|1242996.0|
||2021|1542480.0|282079.0|310632.0|1054.6|1179029.0|
|Muğla-48|2004|987510.0|31420.0|273870.0|0.0|1137540.0|
||2005|1006460.0|34600.0|274620.0|0.0|1146500.0|
||2006|1078977.0|40705.0|236369.0|0.0|1103318.0|
||2007|1069830.0|44568.0|224552.0|0.0|973354.0|
||2008|1106946.0|72484.0|224140.0|0.0|983548.0|
||2009|1117067.0|86677.0|205443.0|0.0|934776.0|
||2010|1146142.0|85930.0|221786.0|0.0|882915.0|
||2011|1169622.0|91256.0|211119.0|333.8|801494.0|
||2012|1162633.0|144797.0|209027.0|295.3|849740.0|
||2013|1138877.0|162628.0|192140.0|297.8|786146.0|
||2014|1158643.0|159932.0|190884.0|291.5|784352.0|
||2015|1161981.0|166889.0|184431.0|352.4|796207.0|
||2016|1203926.0|181566.0|182251.0|347.5|765743.0|
||2017|1198909.0|153334.0|172180.0|489.6|777537.0|
||2018|1204854.0|137100.0|172020.0|481.6|783903.0|
||2019|1229988.0|142127.0|172418.0|482.6|742435.0|
||2020|1216203.0|160697.0|127915.0|285.0|740411.0|
||2021|1201019.0|79527.0|98773.0|285.0|691111.0|
|Muş-49|2004|4130.0|749810.0|22620.0|0.0|2218310.0|
||2005|3380.0|817700.0|21470.0|0.0|2408550.0|
||2006|2630.0|769240.0|68630.0|0.0|2541793.0|
||2007|4751.0|479780.0|23463.0|0.0|2256730.0|
||2008|5427.0|490724.0|23452.0|0.0|2287171.0|
||2009|5837.0|571666.0|28503.0|0.0|2242726.0|
||2010|7670.0|488007.0|31916.0|0.0|2246601.0|
||2011|8122.0|467922.0|34486.0|0.0|2320902.0|
||2012|8277.0|235586.0|32285.0|0.0|2203636.2|
||2013|8374.0|499887.0|35422.0|0.0|2096900.0|
||2014|8513.0|528719.0|34894.0|0.0|2177840.0|
||2015|8473.0|415425.0|34821.0|0.0|2200957.0|
||2016|9852.0|428150.0|36787.0|0.0|2125752.0|
||2017|10965.0|256154.0|37745.0|0.0|2169094.0|
||2018|12269.0|214211.0|38557.0|0.0|2155611.0|
||2019|13311.0|261392.0|41312.0|0.0|2067458.0|
||2020|13415.0|281530.0|41088.0|0.0|2095225.0|
||2021|13072.0|263111.0|40583.0|0.0|2239601.0|
|Nevşehir-50|2004|252010.0|552500.0|33460.0|0.0|2506620.0|
||2005|247170.0|582500.0|37500.0|0.0|2386010.0|
||2006|246058.0|563210.0|36471.0|0.0|2368495.0|
||2007|252628.0|638572.0|62092.0|0.0|2350916.0|
||2008|250759.0|738334.0|69882.0|0.0|2245626.0|
||2009|250344.0|702950.0|99059.0|0.0|2157167.0|
||2010|242379.0|514699.0|151336.0|0.0|2333179.0|
||2011|215318.0|591798.0|153542.0|0.0|2338240.0|
||2012|218499.0|724643.0|162269.0|0.0|2309867.0|
||2013|218729.0|640894.0|178785.0|0.0|2273806.0|
||2014|218876.0|652311.0|178862.0|0.0|2285774.0|
||2015|219884.0|717064.0|186662.0|0.0|2220360.0|
||2016|220278.0|688558.0|191826.0|0.0|2248724.0|
||2017|223834.0|666854.0|206029.0|0.0|2137971.0|
||2018|230989.0|602090.0|230506.0|0.0|2200385.0|
||2019|227741.0|598913.0|227487.0|0.0|2231702.0|
||2020|232665.0|561049.0|235902.0|0.0|2258107.0|
||2021|234191.0|620925.0|251884.0|0.0|2190889.0|
|Niğde-51|2004|281500.0|732470.0|47290.0|0.0|1669940.0|
||2005|272690.0|729880.0|47420.0|0.0|1658340.0|
||2006|286910.0|697400.0|48570.0|0.0|1649461.0|
||2007|286250.0|688210.0|48490.0|0.0|1628382.0|
||2008|289620.0|755860.0|50480.0|0.0|1542094.0|
||2009|292070.0|758100.0|52940.0|0.0|1536989.0|
||2010|294000.0|727530.0|54490.0|0.0|1594883.0|
||2011|291190.0|725780.0|55510.0|0.0|1624769.0|
||2012|299742.0|809860.0|57861.0|0.0|1735224.0|
||2013|302104.0|795448.0|55340.0|0.0|1626468.0|
||2014|309240.0|819614.0|57080.0|0.0|1600648.0|
||2015|320380.0|782480.0|65920.0|0.0|1614323.0|
||2016|328020.0|754176.0|66810.0|0.0|1580816.0|
||2017|330749.0|722690.0|70410.0|0.0|1601521.0|
||2018|334033.0|719800.0|73950.0|0.0|1603022.0|
||2019|323720.0|732520.0|82200.0|0.0|1614236.0|
||2020|322740.0|675875.0|88319.0|0.0|1670864.0|
||2021|325440.0|671200.0|91764.0|0.0|1669450.0|
|Ordu-52|2004|2168470.0|0.0|17850.0|0.0|611750.0|
||2005|2135870.0|0.0|15510.0|0.0|528750.0|
||2006|2218551.0|0.0|12238.0|0.0|386989.0|
||2007|2219465.0|62226.0|19068.0|0.0|352080.0|
||2008|2146203.0|62226.0|18099.0|0.0|378775.0|
||2009|1967964.0|63226.0|13111.0|0.0|319037.0|
||2010|2011319.0|40025.0|12962.0|0.0|278075.0|
||2011|2276750.0|40050.0|12958.0|2.0|266490.0|
||2012|2276299.0|39900.0|13458.0|5.0|249514.0|
||2013|2277417.0|41604.0|11836.0|35.5|227394.0|
||2014|2277326.0|52930.0|12780.0|44.9|216010.0|
||2015|2277402.0|102053.0|13083.0|15.8|160419.0|
||2016|2276526.0|105041.0|13223.0|11.4|143089.0|
||2017|2276889.0|50.0|13089.0|7.8|137156.0|
||2018|2277214.0|104050.0|13071.0|7.8|133398.0|
||2019|2279742.0|104050.0|12995.0|3.5|131510.0|
||2020|2279003.0|62000.0|13250.0|6.0|173509.0|
||2021|2280073.0|62000.0|13802.0|6.0|226783.0|
|Osmaniye-80|2004|65360.0|1200.0|48120.0|0.0|1447130.0|
||2005|68650.0|1070.0|81610.0|0.0|1454060.0|
||2006|97555.0|0.0|43300.0|0.0|1405000.0|
||2007|106117.0|3777.0|44978.0|0.0|1360733.0|
||2008|121507.0|1763.0|47119.0|0.0|1321301.0|
||2009|125513.0|760.0|46353.0|0.0|1250225.0|
||2010|132234.0|472.0|43530.0|0.0|1488146.0|
||2011|132840.0|1300.0|45350.0|0.0|974145.0|
||2012|122442.0|1905.0|44681.0|0.0|1040023.0|
||2013|157469.0|3056.0|36613.0|0.0|951940.0|
||2014|157977.0|7339.0|34337.0|0.0|997722.0|
||2015|163259.0|8311.0|36085.0|0.0|966073.0|
||2016|168850.0|5098.0|35500.0|5.0|985800.0|
||2017|170111.0|5040.0|75947.0|5.0|970981.0|
||2018|178491.0|6831.0|76797.0|5.0|948567.0|
||2019|182215.0|6317.0|80092.0|16.0|948886.0|
||2020|193236.0|6610.0|42033.0|30.0|948652.0|
||2021|200744.0|9215.0|26129.0|39.0|996933.0|
|Rize-53|2004|532550.0|0.0|5050.0|0.0|7390.0|
||2005|533020.0|0.0|4900.0|0.0|8300.0|
||2006|533120.0|0.0|4432.0|0.0|6208.0|
||2007|523228.0|0.0|4237.0|0.0|6791.0|
||2008|536523.0|0.0|3922.0|0.0|6754.0|
||2009|537081.0|0.0|3819.0|0.0|7152.0|
||2010|537191.0|0.0|3806.0|0.0|5671.0|
||2011|537379.0|0.0|3573.0|51.7|4457.0|
||2012|537008.0|0.0|3516.0|47.8|4560.0|
||2013|542368.0|0.0|3502.0|51.7|3932.0|
||2014|538808.0|0.0|3312.0|47.8|3730.0|
||2015|538239.0|0.0|2881.0|47.8|2895.0|
||2016|529158.0|0.0|2832.0|47.8|2827.0|
||2017|586667.0|0.0|2885.0|47.8|2822.0|
||2018|553794.0|0.0|2881.0|47.8|2493.0|
||2019|555711.0|0.0|2874.0|47.8|2214.0|
||2020|550569.0|0.0|3085.0|48.1|2258.0|
||2021|576539.0|0.0|3032.0|48.1|2234.0|
|Sakarya-54|2004|779760.0|33000.0|109300.0|0.0|1039410.0|
||2005|783180.0|27000.0|104210.0|0.0|1041570.0|
||2006|809768.0|33000.0|96779.0|0.0|997155.0|
||2007|793674.0|0.0|99068.0|0.0|932653.0|
||2008|803339.0|405.0|100360.0|0.0|969088.0|
||2009|810159.0|3190.0|92770.0|0.0|978251.0|
||2010|802454.0|3027.0|82453.0|0.0|894628.0|
||2011|803403.0|1200.0|87330.0|13075.2|834466.0|
||2012|805680.0|17700.0|79117.0|11355.9|905460.0|
||2013|837001.0|16929.0|85469.0|12543.5|858841.0|
||2014|837578.0|27419.0|85890.0|12601.2|841859.0|
||2015|848596.0|1276.0|82749.0|10517.2|798816.0|
||2016|866882.0|1692.0|80637.0|10689.6|729616.0|
||2017|871464.0|1072.0|81182.0|10995.8|734061.0|
||2018|883750.0|1076.0|78275.0|10806.2|699144.0|
||2019|904983.0|888.0|77557.0|10753.5|682705.0|
||2020|915309.0|9053.0|76599.0|11177.7|688114.0|
||2021|957811.0|6983.0|73841.0|10527.8|729854.0|
|Samsun-55|2004|864280.0|122440.0|393850.0|0.0|2947110.0|
||2005|904950.0|108640.0|386790.0|0.0|2924840.0|
||2006|914785.0|128025.0|287445.0|0.0|2916547.0|
||2007|939696.0|113812.0|293557.0|0.0|2653541.0|
||2008|965237.0|130207.0|312637.0|0.0|2672426.0|
||2009|944526.0|142842.0|319455.0|0.0|2510039.0|
||2010|920745.0|160471.0|337885.0|0.0|2373564.0|
||2011|922385.0|156036.0|335376.0|599.9|2281724.0|
||2012|924403.0|200574.0|343932.0|622.9|2329401.0|
||2013|935683.0|191132.0|331581.0|651.2|2223052.0|
||2014|935175.0|196832.0|322356.0|635.4|2306580.0|
||2015|942591.0|201878.0|329334.0|636.8|2278691.0|
||2016|973286.0|215255.0|289082.0|637.7|2290188.0|
||2017|972459.0|205720.0|275318.0|634.0|2298318.0|
||2018|1178314.0|205753.0|167336.0|634.0|2198381.0|
||2019|1195570.0|213429.0|155471.0|639.7|2178619.0|
||2020|1194766.0|164734.0|147298.0|629.9|2242423.0|
||2021|1197963.0|219965.0|145096.0|627.6|2177285.0|
|Şanlıurfa-63|2004|1047320.0|1091850.0|209310.0|0.0|9619590.0|
||2005|1046980.0|1079250.0|209220.0|0.0|9524330.0|
||2006|1051562.0|1079300.0|209997.0|0.0|9130672.0|
||2007|1077302.0|1079300.0|212977.0|0.0|8899462.0|
||2008|1095294.0|1189606.0|226947.0|0.0|8981595.0|
||2009|1045314.0|1052736.0|202905.0|0.0|9526814.0|
||2010|1037615.0|1423814.0|178284.0|0.0|9951744.0|
||2011|1107424.0|1828019.0|186093.0|122.2|8322734.0|
||2012|1146664.0|1506052.0|205917.0|107.0|7860865.0|
||2013|1148097.0|1875700.0|201793.0|10.0|8974899.0|
||2014|1146839.0|1627989.0|203148.0|20.0|8837904.0|
||2015|1230508.0|1549086.0|204450.0|45.0|8830851.0|
||2016|1409477.0|1544997.0|196550.0|25.0|8401216.0|
||2017|1434406.0|970738.0|200351.0|25.0|8474233.0|
||2018|1573572.0|856066.0|201977.0|25.0|7912076.0|
||2019|1604859.0|1683737.0|194232.0|25.0|7246399.0|
||2020|1653100.0|1486463.0|118224.0|25.0|7238866.0|
||2021|1681118.0|1389027.0|116192.0|25.0|7258000.0|
|Siirt-56|2004|116000.0|150900.0|19420.0|0.0|484770.0|
||2005|332330.0|150900.0|17950.0|0.0|582990.0|
||2006|337021.0|23050.0|16998.0|0.0|804312.0|
||2007|319017.0|13970.0|18431.0|0.0|686139.0|
||2008|327151.0|15600.0|20205.0|0.0|783539.0|
||2009|235183.0|16250.0|15065.0|0.0|972267.0|
||2010|238622.0|6330.0|16701.0|0.0|704252.0|
||2011|240176.0|10498.0|15152.0|0.0|570572.0|
||2012|266322.0|7416.0|16862.0|0.0|624166.0|
||2013|219656.0|8219.0|18612.0|0.0|570509.0|
||2014|223299.0|14854.0|20168.0|0.0|525573.0|
||2015|223875.0|92251.0|15868.0|0.0|517451.0|
||2016|232960.0|115332.0|22619.0|0.0|516592.0|
||2017|220627.0|57334.0|21542.0|0.0|536542.0|
||2018|317890.0|50153.0|18607.0|0.0|508668.0|
||2019|322957.0|53637.0|18651.0|0.0|503703.0|
||2020|363730.0|20740.0|14903.0|0.0|536514.0|
||2021|377609.0|1565.0|10820.0|0.0|563309.0|
|Sinop-57|2004|24610.0|338170.0|44410.0|0.0|758240.0|
||2005|23000.0|363680.0|43100.0|0.0|755890.0|
||2006|21222.0|311200.0|39682.0|0.0|679385.0|
||2007|28070.0|277727.0|36472.0|0.0|695586.0|
||2008|28785.0|288472.0|34045.0|0.0|696073.0|
||2009|28773.0|289808.0|33240.0|0.0|635521.0|
||2010|28092.0|291261.0|30490.0|0.0|573927.0|
||2011|28978.0|303211.0|28518.0|0.0|522548.0|
||2012|28944.0|297188.0|30770.0|0.0|549327.0|
||2013|29729.0|327516.0|31211.0|0.0|543151.0|
||2014|29773.0|347666.0|31240.0|0.0|510370.0|
||2015|30066.0|302564.0|30631.0|0.0|463708.0|
||2016|29889.0|279098.0|30391.0|0.0|451021.0|
||2017|29916.0|267000.0|30359.0|0.0|451857.0|
||2018|30154.0|265000.0|30225.0|0.0|442202.0|
||2019|30267.0|260600.0|30559.0|0.0|441722.0|
||2020|30378.0|260600.0|30347.0|0.0|446060.0|
||2021|30662.0|258350.0|30042.0|0.0|446547.0|
|Şırnak-73|2004|19490.0|22470.0|16610.0|0.0|1050430.0|
||2005|19500.0|35250.0|16170.0|0.0|990120.0|
||2006|19840.0|33700.0|10625.0|0.0|704505.0|
||2007|21289.0|42500.0|9120.0|0.0|986318.0|
||2008|4421.0|43986.0|5783.0|0.0|937101.0|
||2009|14193.0|42200.0|13290.0|0.0|1096696.0|
||2010|16022.0|32761.0|6234.0|0.0|983012.0|
||2011|16453.0|36082.0|4978.0|0.0|949119.0|
||2012|18264.0|44017.0|6273.0|0.0|884576.0|
||2013|19815.0|42021.0|8016.0|0.0|943231.0|
||2014|20764.0|42362.0|8999.0|0.0|930037.0|
||2015|22949.0|44623.0|9951.0|0.0|867102.0|
||2016|23306.0|27370.0|9815.0|0.0|718347.0|
||2017|38807.0|77510.0|13212.0|0.0|938076.0|
||2018|45825.0|76250.0|12130.0|0.0|932143.0|
||2019|46439.0|77296.0|11921.0|0.0|940088.0|
||2020|49166.0|91910.0|11618.0|0.0|914744.0|
||2021|49654.0|101906.0|12634.0|0.0|900821.0|
|Sivas-58|2004|59990.0|2966000.0|17780.0|0.0|4912080.0|
||2005|59150.0|2851500.0|18380.0|0.0|5087760.0|
||2006|66404.0|2191150.0|15956.0|0.0|4870555.0|
||2007|24927.0|2125500.0|8782.0|0.0|4638313.0|
||2008|24545.0|1568000.0|6578.0|0.0|3929484.0|
||2009|24251.0|5730489.0|7442.0|0.0|4831398.0|
||2010|27079.0|4802677.0|7015.0|0.0|4751984.0|
||2011|26062.0|3082787.0|8977.0|0.0|4180449.0|
||2012|26297.0|3082787.0|9647.0|0.0|4599918.0|
||2013|28875.0|3256575.0|7993.0|0.0|4688868.0|
||2014|27321.0|3138246.0|7758.0|0.0|4913940.0|
||2015|26397.0|3142424.0|9273.0|0.0|5028047.0|
||2016|34985.0|3188469.0|11248.0|0.0|4776724.0|
||2017|37355.0|3109816.0|9195.0|0.0|4781370.0|
||2018|40181.0|2986122.0|14126.0|0.0|4771164.0|
||2019|40801.0|3023671.0|10492.0|0.0|4836627.0|
||2020|43698.0|2841669.0|10851.0|0.0|4984829.0|
||2021|48215.0|2714879.0|20128.0|0.0|5043023.0|
|Tekirdağ-59|2004|91840.0|0.0|102940.0|0.0|3667750.0|
||2005|85110.0|50.0|87390.0|0.0|3694190.0|
||2006|91704.0|0.0|79918.0|0.0|3608243.0|
||2007|92031.0|0.0|83242.0|0.0|3403202.0|
||2008|92473.0|0.0|71933.0|0.0|3496719.0|
||2009|92699.0|0.0|66186.0|0.0|3399827.0|
||2010|98528.0|765.0|58338.0|0.0|3446773.0|
||2011|98607.0|565.0|59881.0|34.4|3415027.0|
||2012|95746.0|700.0|53121.0|16.7|3079715.0|
||2013|96889.0|1042.0|51318.0|34.5|3058868.0|
||2014|98595.0|1188.0|51150.0|45.5|3345653.0|
||2015|100664.0|723.0|45573.0|55.4|3675735.0|
||2016|108891.0|364.0|44500.0|65.4|3852707.0|
||2017|109135.0|0.0|43682.0|85.4|3813813.0|
||2018|114977.0|0.0|34064.0|100.4|3822204.0|
||2019|121460.0|0.0|31472.0|100.4|3758691.0|
||2020|115812.0|0.0|29769.0|100.5|3782269.0|
||2021|115568.0|0.0|29104.0|120.0|4009207.0|
|Tokat-60|2004|142940.0|212840.0|198550.0|0.0|2557670.0|
||2005|141800.0|218330.0|227880.0|0.0|2551260.0|
||2006|149198.0|241852.0|222364.0|0.0|2423044.0|
||2007|162627.0|260027.0|212726.0|0.0|2397745.0|
||2008|141079.0|281894.0|199410.0|0.0|2392314.0|
||2009|141109.0|294952.0|199450.0|0.0|2349000.0|
||2010|143491.0|292856.0|195125.0|0.0|2410323.0|
||2011|144565.0|307796.0|203021.0|419.8|2433113.0|
||2012|147916.0|337175.0|211708.0|395.1|2460482.7|
||2013|145889.0|327108.0|196917.0|379.9|2369020.0|
||2014|147351.0|348328.0|201500.0|349.4|2431893.0|
||2015|146660.0|359374.0|200926.0|376.4|2384324.0|
||2016|149420.0|355054.0|187548.0|360.9|2326531.0|
||2017|142349.0|364499.0|187002.0|435.9|2372998.0|
||2018|144679.0|359643.0|175397.0|426.0|2340178.0|
||2019|149058.0|371994.0|175640.0|426.5|2374597.0|
||2020|162450.0|328425.0|176329.0|331.9|2421874.0|
||2021|172950.0|311390.0|155249.0|421.9|2516170.0|
|Trabzon-61|2004|665650.0|0.0|24330.0|0.0|331020.0|
||2005|665570.0|0.0|25250.0|0.0|329480.0|
||2006|645118.0|0.0|24973.0|0.0|325286.0|
||2007|690728.0|0.0|24604.0|0.0|290348.0|
||2008|688155.0|0.0|24480.0|0.0|307657.0|
||2009|707808.0|0.0|25833.0|0.0|284611.0|
||2010|788172.0|0.0|26838.0|0.0|226934.0|
||2011|803245.0|0.0|27238.0|32.0|218856.0|
||2012|806042.0|0.0|27676.0|32.0|207864.0|
||2013|816997.0|0.0|27859.0|32.0|152648.0|
||2014|816125.0|0.0|27736.0|15.0|134827.0|
||2015|817071.0|0.0|27057.0|15.0|119640.0|
||2016|819081.0|0.0|25535.0|15.0|136582.0|
