||2019|340.0|334.0|776.0||277.0|231.0|303.0|571.0|313.0||||449.0||214.0|287.0|227.0||||144.0|159.0|||||342.0|334.0|||109.0|400.0||||||3753.0||||4220.0||94.0|556.0|206.0||||2573.0|||1200.0|6689.0|2778.0||2629.0|4498.0|2772.0|1667.0|2872.0|5249.0|5830.0|5932.0|2136.0|443.0|||2055.0||3557.0|6068.0|||163.0||||||139.0||78.0|500.0||
||2020|298.0|363.0|822.0||273.0|244.0|327.0|556.0|395.0||||475.0||229.0|341.0|215.0||265.0||153.0|192.0|||||373.0|281.0||500.0|117.0|403.0|143.0|||||3590.0||||4189.0||78.0|468.0|173.0||||2707.0|3000.0||1264.0|6694.0|2333.0||2655.0|4356.0|2214.0|1750.0|3091.0|5729.0|5743.0|5943.0|1950.0|400.0||4872.0|1955.0|1000.0|3935.0|5739.0|||230.0||||||152.0||98.0|500.0||
||2021|252.0|270.0|639.0||227.0|206.0|242.0|500.0|378.0||||344.0||231.0|290.0|189.0||200.0||158.0|171.0|||||363.0|296.0|||104.0|400.0||||||3393.0|||386.0|4250.0||70.0|492.0|182.0||||2483.0|2800.0||1139.0|6545.0|3571.0||2468.0|3881.0|2085.0|1400.0|2940.0|5356.0|5500.0|6007.0|1881.0|368.0|7769.0|2260.0|1748.0|1496.0|3523.0|5094.0|||185.0||||||187.0||89.0|500.0||
|Muş-49|2004||120.0|481.0||159.0||||||||235.0||133.0||228.0|||||||||||||||109.0||||||2200.0||||2540.0||104.0||||||||||||||||||3824.0||||||||||||||||||||||||
||2005||127.0|620.0||168.0||||||||||160.0||139.0|||||||||||||||97.0||||||1950.0||||3042.0||117.0||||||||||||||||||3913.0||||||||||||||||||||||||
||2006||122.0|560.0||171.0||||||||||159.0||113.0|60.0||||||||||||||98.0||||||1979.0||||2420.0||109.0||||||||||||||||||4229.0||||||||||||||||||||||||
||2007||127.0|509.0||186.0||||||||||160.0||101.0|90.0||||||||||||500.0||108.0||||||2862.0||||2528.0||85.0||||||||||||||||||4137.0||||||||||||249.0||||||||||||
||2008||112.0|452.0||153.0||||||||||130.0||101.0|86.0||||||||||||174.0||92.0||||||2740.0||||3127.0||73.0||||||||||||||||||3712.0||||||||||||249.0||||||||||||
||2009||120.0|396.0||155.0||||||||||130.0||137.0|86.0||||||||||||240.0||110.0||||||2700.0||||3555.0||70.0||||||||||||||||||4732.0||||||||||||210.0||||||||||||
||2010||165.0|407.0||194.0||||||||200.0||179.0||130.0|121.0||||||||||||200.0||146.0||||202.0||2760.0||||3698.0||120.0|||||2172.0|||||2865.0|2380.0|||||||4801.0||||||||||||100.0||||||||||||
||2011||164.0|397.0||184.0||||||||230.0||184.0||155.0|144.0||||||||250.0||||200.0||118.0||||150.0||2588.0||||3303.0||174.0|||||2163.0|||||2881.0|2262.0|||||||4567.0||||||||||||103.0||||||||||||
||2012||148.0|381.0||150.0||||||||||178.0||158.0|132.0||||||||250.0|||75.0|||228.0||||150.0||2051.0||||3035.0||97.0|||||1563.0|||||1931.0|1878.0|||1255.0||||4178.0||||||||||||||||||||||||
||2013||178.0|329.0||191.0|||219.0|||||||178.0||159.0|134.0||||||||250.0||||||222.0||||150.0||1918.0||||3228.0||150.0|||||1732.0|||||1939.0|1889.0|||1505.0||||4077.0||||||||||||||||||||||||
||2014||180.0|363.0||197.0||||||||||181.0||161.0|131.0||||||||||||||168.0||||148.0||1911.0||||3745.0||90.0||||||||2097.0||2344.0|1860.0|||||||4011.0||||||||||||||||||||||||
||2015||193.0|598.0||211.0||||||||||181.0||169.0|151.0||||||||||||||189.0||||169.0||2026.0||||3839.0||63.0||||||||2078.0||2337.0|1896.0|||||||4448.0||||||||||||||||||||||||
||2016||174.0|629.0||197.0||||||||||179.0||185.0|166.0||||||||||||||181.0||||194.0||1985.0||||4608.0||141.0||||||||2005.0||2348.0|1844.0|||||||4870.0||||||||||||||||||||||||
||2017||216.0|485.0||250.0||||||||||178.0||175.0|145.0||||||||||||||182.0||||178.0||1853.0||||4558.0||110.0||||||||1874.0||2493.0|2051.0|||||||4980.0||||||||||||||||||||||||
||2018||281.0|910.0||277.0||||||||||177.0||165.0|153.0||||||||||||||188.0||||180.0||1870.0||||4676.0||110.0||||||||1887.0||2528.0|2158.0|||||||4980.0||||||||||||||||||||||||
||2019||211.0|711.0||210.0||||||||||170.0||158.0|138.0||||||||||||||208.0||||180.0||3022.0||||3290.0||70.0||||||||1681.0||2464.0|1902.0|||||||4939.0||||||||||||||||||||||||
||2020||200.0|567.0||227.0||||||||||169.0||146.0|143.0||||||||||||||220.0||||180.0||3015.0||||5684.0||126.0||||||||1695.0||2497.0|1953.0|||||||4933.0||||||||||||||||||||||||
||2021||161.0|663.0||123.0||||||||||169.0||78.0|86.0||||||||||||||110.0|148.0|||||2819.0||||4973.0||250.0||||||||1451.0||2173.0|1526.0|||||||4830.0||||||||||||||||||||||||
|Nevşehir-50|2004|255.0|190.0|520.0||316.0|255.0|293.0||||||358.0||118.0||75.0||101.0|||||390.0||||||||165.0|116.0|||||3960.0||||4155.0|||||||||||||||||||3000.0|4446.0|4750.0|||||||||||310.0||||||||||||
||2005|229.0|216.0|633.0||335.0|265.0|273.0||||||373.0||126.0||104.0||97.0|||||233.0||||||||124.0|96.0|||||4013.0||||4906.0|||||||||||||||||||2950.0|4018.0|4500.0|||||||||||||||||||||||
||2006|214.0|216.0|580.0||294.0|262.0|263.0||||||350.0||154.0||100.0||104.0|||||||||||||186.0|85.0|||||3968.0||1000.0||4581.0|||||||||||||||||||2000.0|4131.0|3624.0|||||||||||180.0||||||||||||
||2007|140.0|145.0|539.0||178.0|190.0|153.0||||||255.0||130.0||93.0||101.0|||||||||||||190.0|86.0|||||3974.0||1000.0||4113.0|||||||||||||||||||2000.0|4087.0|4500.0|||||||||||65.0||||||||||||
||2008|190.0|146.0|505.0||183.0|231.0|219.0||||||330.0||133.0||103.0||89.0|||||||||||||108.0|94.0|||178.0||3916.0||1000.0||4969.0|||||||||||||||||||2000.0|3564.0|4500.0|||133.0||||||||75.0||||||||||||
||2009|228.0|207.0|410.0||252.0|268.0|242.0||||||400.0||136.0||110.0||96.0|||||||||||||104.0|86.0|||199.0||4082.0||1000.0||6199.0||||||||||||||||||||3667.0|4500.0|||133.0||||||||100.0||||||||||||
||2010|276.0|234.0|349.0||273.0|284.0|275.0||||||381.0||214.0||110.0|125.0|123.0|||||||||||||149.0|170.0|||392.0||4186.0||1000.0||5826.0|||||||1217.0|||||3897.0|1869.0|||||||4219.0|5000.0|||||||||||100.0||||||||||||
||2011|258.0|272.0|305.0||305.0|322.0|316.0||||||413.0||187.0||98.0||105.0|||||||||||||152.0|165.0|||174.0||4145.0||1000.0||5730.0|||||48.0||1144.0|||||3171.0|1878.0|||||||4261.0|5000.0|||||||||||100.0||||||||||||
||2012|264.0|207.0|292.0||223.0|258.0|199.0||||||277.0||295.0||98.0||124.0|||||||||||||159.0|109.0|||137.0||3466.0||1000.0||5933.0|||||||879.0|||||2603.0|1129.0||585.0|5000.0|907.0|739.0||4414.0|4174.0|||||||||||83.0||||||||||||
||2013|321.0|255.0|240.0||308.0|280.0|223.0||||||315.0||327.0||83.0||105.0|||||||||||||193.0|123.0|||142.0||4368.0||1000.0||5785.0|||||||857.0|||||2759.0|1255.0||650.0|4500.0|821.0|912.0||4735.0|5000.0|||||||||||93.0||||||||||||
||2014|231.0|168.0|240.0||176.0|224.0|199.0||||||212.0||339.0||82.0||111.0||||83.0|||||||||186.0|108.0|||124.0||4413.0||1000.0||6206.0||||||||733.0|790.0|||3584.0|1038.0||460.0|4511.0|800.0|689.0||4761.0|5000.0||||||||||||100.0|90.0||||||||||
||2015|356.0|265.0|237.0||305.0|297.0|257.0||||||324.0||337.0||91.0||122.0|||||||||||||253.0|122.0|||150.0||4307.0||1000.0||6174.0||||||||832.0|794.0|||4062.0|1053.0||650.0|4500.0|943.0|719.0||5188.0|4943.0||||||||||||100.0|90.0||||||||||
||2016|259.0|211.0|||250.0|274.0|217.0||||||261.0||382.0||112.0|143.0|120.0|||||||||||||202.0|116.0|||137.0||4346.0||1000.0||5937.0||||||||836.0|791.0|||3966.0|1038.0||650.0|4500.0|978.0|716.0||4781.0|4950.0||||||||||||94.0|90.0||||||||||
||2017|281.0|200.0|||255.0|312.0|203.0||||||282.0||296.0||93.0|125.0|112.0|||||||||||||171.0|111.0|||158.0||4087.0||1000.0||6580.0||||||||947.0|798.0|||3989.0|1004.0||650.0|4514.0|978.0|650.0||4985.0|4943.0||||||||||||94.0|90.0||||||||||
||2018|233.0|206.0|||238.0|277.0|254.0||||||278.0||265.0||105.0|136.0|102.0|||||||||||||175.0|114.0|||102.0||4340.0||1000.0||5582.0||||||||835.0|799.0|||4068.0|1009.0||650.0|4200.0|895.0|446.0||5034.0|5167.0||||||||1200.0||||82.0|90.0||||||||||
||2019|265.0|227.0|||255.0|284.0|239.0||||||285.0||295.0||88.0|122.0|98.0|||||||||||||238.0|141.0|||93.0||4540.0||1000.0||5718.0||||||||828.0|835.0|||4129.0|968.0||650.0|4500.0|1000.0|629.0||5125.0|5217.0||||||||1200.0||||82.0|90.0||||||||||
||2020|274.0|238.0|1000.0||252.0|306.0|245.0||||||309.0||307.0||115.0|130.0|104.0|||||||||||||185.0|152.0|||98.0||4143.0||1000.0||6834.0||||||||975.0|1138.0|||4118.0|1406.0||2000.0|4519.0|1000.0|767.0||5180.0|5250.0||||||||1202.0||||82.0|90.0||||||||||
||2021|190.0|165.0|700.0||165.0|210.0|189.0||||||199.0||336.0||84.0|130.0|78.0|||||||||||||190.0|106.0|||79.0||4321.0||1000.0||6404.0||||||||946.0|1216.0|||4126.0|1152.0||1696.0|4520.0|919.0|960.0||5120.0|5833.0||||||||1250.0||||59.0|62.0||||||||||
|Niğde-51|2004|165.0|167.0|596.0|178.0|188.0|168.0|137.0||||||365.0||261.0||106.0||103.0|||128.0|||||||||||116.0|||||3402.0||||3760.0||||||||||||||||||||5309.0|4567.0|||||||||||128.0||||||||||||
||2005|161.0|173.0|617.0|170.0|208.0|181.0|186.0||||||386.0||232.0||101.0||95.0|||94.0|||||||||||110.0|||||3519.0||||3913.0||||||||||||||||||||5348.0|4400.0|||||||||||110.0||||||||||||
||2006|173.0|183.0|839.0|179.0|206.0|176.0|189.0||||||377.0||206.0||103.0||105.0|||101.0|||||||||||110.0|||||3439.0||||3622.0||||||||||||||||||||4951.0|5111.0|||||||||||106.0||||||||||||
||2007|126.0|143.0|794.0|158.0|173.0|133.0|154.0||||||285.0||195.0||98.0||92.0|||90.0|||||||||||117.0|||||3350.0||||3537.0||||||||||||||||||||4959.0|5174.0|||||||||||100.0||||||||||||
||2008|171.0|153.0|776.0|205.0|182.0|147.0|174.0||||||311.0||208.0||93.0||96.0|||88.0||||||||||112.0|124.0|||||3449.0||||3513.0||||||||||||||||||||4947.0|5200.0|||||||||||93.0||||||||||||
||2009|226.0|206.0|751.0|208.0|232.0|244.0|261.0||||||363.0||238.0||119.0||116.0|||108.0||||||||||113.0|113.0|||||3664.0||||4243.0||||||||||||||||||||4967.0|5233.0|||||||||||113.0||||||||||||
||2010|208.0|205.0|696.0|232.0|235.0|227.0|254.0||||||356.0||240.0||118.0||116.0|||105.0||||||||||105.0|137.0|||348.0||3650.0||||4811.0|||||||1657.0||||1000.0|4443.0|1906.0|||||||4966.0|5338.0|||||||||||113.0||||||||||||
||2011|250.0|241.0|664.0|288.0|269.0|266.0|272.0||||||379.0||255.0||118.0||118.0|||106.0||||||||||128.0|128.0|||175.0||3587.0||||4702.0|||||||1545.0||||1000.0|4515.0|1852.0|||||||4976.0|5383.0|||||||||||115.0||||||||||||
||2012|239.0|239.0|709.0|287.0|236.0|227.0|210.0||||||360.0||246.0||96.0||119.0|||79.0||||||||||135.0|126.0|||||3005.0||||4638.0|||||||1086.0||||677.0|3759.0|1426.0|||||||4982.0|4456.0|||||||||||78.0||||||||||||
||2013|316.0|305.0|690.0|292.0|338.0|248.0|262.0||||||366.0||262.0||98.0||100.0|||100.0||||||||||246.0|127.0|||||3339.0||||5346.0|||||||1513.0||||1083.0|4585.0|1661.0|||||||4976.0|5294.0|||||||||||100.0||||||||||||
||2014|186.0|187.0||185.0|155.0|160.0|122.0||||||382.0||282.0||94.0||100.0|||81.0|||||200.0|||||237.0|200.0|||71.0||3445.0||||5699.0||||||||1351.0||1339.0|997.0|4095.0|1294.0|||||||4947.0|5273.0||||||||||||75.0||138.0|||||||||
||2015|352.0|315.0||355.0|328.0|292.0|257.0||||||377.0||293.0||99.0||109.0|||100.0||||||||||||||113.0||2966.0||||6417.0||||||||1500.0||1434.0|1000.0|4570.0|1562.0|||||||5241.0|||||||||||||100.0||150.0|||||||||
||2016|298.0|256.0||241.0|266.0|248.0|218.0||||||353.0||325.0||85.0||75.0|||84.0|||||||||||150.0|||100.0||3751.0||||6712.0||||||||1345.0||1411.0|850.0|4581.0|1513.0|||||||5530.0|||||||||||||80.0|||||||||||
||2017|313.0|272.0||276.0|305.0|302.0|201.0||||||336.0||348.0||84.0||106.0|||100.0|||||||||||150.0|||||3560.0||||7414.0||||||||1500.0||1571.0|1000.0|4712.0|1532.0|||||||6134.0|||||||||||||100.0|||||||||||
||2018|323.0|329.0|665.0|320.0|331.0|293.0|271.0||||||406.0||352.0||89.0||102.0|||100.0||||||||||99.0|167.0|||||3607.0||||6835.0||||||||1500.0||1556.0|1100.0|4720.0|1596.0|||||||6122.0|||||||||||||100.0|||||||||||
||2019|323.0|340.0|777.0|313.0|332.0|282.0|272.0||||||417.0||341.0||100.0||111.0|||100.0||||||||||150.0|146.0|||||3895.0||||6404.0||||||||1545.0||1571.0|1200.0|4852.0|1603.0|||||||6148.0||||||||||||||||||||||||
||2020|317.0|328.0|885.0|286.0|311.0|285.0|287.0||||||463.0||345.0||100.0||114.0|||100.0|||||||||||138.0|||||3770.0||||7100.0||||||||1364.0||1574.0|1200.0|4873.0|1598.0|||||||6169.0|||||||||||||||||||||158.0|||
||2021|233.0|271.0|800.0|119.0|235.0|133.0|91.0||||||311.0||371.0||66.0||82.0||||||||||||||149.0|||||3919.0||||6482.0||||||||1061.0|1484.0|1378.0|979.0|4890.0|1374.0||1000.0||1487.0|||6171.0|||1000.0||||900.0|1750.0|||||||||||||158.0|||
|Ordu-52|2004||117.0|157.0||126.0|160.0|148.0||||||||120.0||200.0||165.0|579.0||||||||||||||||||1446.0|2550.0|||||||||||||||||||||||3814.0|3470.0|||||||||||152.0||||||||||||
||2005||110.0|180.0||130.0|99.0|140.0||||||||85.0||200.0||150.0|100.0||||||||||||||||||1217.0||||||||||||||||||||||||2158.0|3153.0|||||||||||186.0||||||||||||
||2006||134.0|128.0||124.0|200.0|143.0||||||||162.0||188.0||100.0|||||||||||||||||||1291.0||||||||||||||||||||||||2769.0|3283.0|||||||||||125.0||||||||||||
||2007|142.0|127.0|147.0||159.0|200.0|123.0||||||250.0||165.0|667.0|200.0||150.0|145.0||||||||||||||||||1348.0|837.0||||||||||||||||||||||333.0|1459.0|2617.0|||||||||||117.0||||||||||||
||2008|178.0|121.0|178.0||144.0|150.0|123.0||||||||239.0|500.0|100.0||80.0|131.0||||||||||||||||||1309.0|942.0||||||||||||||||||||||460.0|1553.0|3845.0|||||||||||114.0||||||||||||
||2009|151.0|102.0|177.0||100.0|150.0|121.0||||||||200.0|500.0|100.0|||131.0||||||||||||||||||1452.0|1017.0||||||||||||||||||||||459.0|1474.0|1090.0|||||||||||114.0||||||||||||
||2010||103.0|179.0||96.0|144.0|123.0||||||||149.0|0.0|100.0||80.0|129.0||||||||||||||||||1510.0|1486.0||||||||||989.0|||||562.0|1141.0||||||1000.0|2181.0|2000.0|||||||||||100.0||||||||||||
||2011||100.0|151.0||85.0|150.0|123.0||||||||149.0|0.0|100.0||80.0|129.0||||||||||||||||||1365.0|1288.0||||||||||977.0|||||556.0|1141.0||||||1000.0|2133.0|2000.0|||||||||||100.0||||||||||||
||2012||125.0|164.0||106.0|150.0|124.0||||||||130.0|0.0|100.0||100.0|107.0||||||||||||||||||1157.0|||||||||||854.0|||||465.0|967.0||887.0||||1000.0|2309.0|1742.0|||||||||||84.0||||||||||||
||2013||90.0|138.0||98.0|150.0|121.0||||||||135.0|0.0|91.0||98.0|120.0||||||||||||||||||1220.0|||||||||||986.0|||||499.0|1161.0||879.0||||1000.0|2758.0|1742.0|||||||||||84.0||||||||||||
||2014||70.0|107.0||89.0|183.0|121.0||||||||111.0|0.0|91.0||122.0|124.0||||||||||||||||||1285.0||||||||||||||||446.0|1157.0||878.0||||1000.0|2751.0||||||||||||||||||||||||
||2015||69.0|108.0||111.0|162.0|113.0||||||||107.0|0.0|91.0||132.0|151.0||||||||||||||||||1278.0||||||||||||||||457.0|1158.0||878.0||||1000.0|2626.0||||||||||||||||||||||||
||2016||79.0|109.0||106.0|146.0|100.0||||||||111.0|0.0|86.0||150.0|129.0||||||||||||||||||1225.0||||||||||||||||497.0|1158.0||881.0||||1000.0|2678.0||||||||||||||||||||||||
||2017||115.0|123.0||155.0|178.0|91.0||||||||150.0|0.0|86.0||175.0|123.0||||||||||||||||||1290.0||||||||||||||||506.0|1158.0||892.0||||1000.0|2736.0||||||||||||||||||||||||
||2018||120.0|128.0||141.0|150.0|99.0||||||||148.0|0.0|83.0||150.0|122.0||||||||||||||||||1226.0||||||||||||||||505.0|1158.0||880.0||||955.0|2747.0||||||||||||||||||||||||
||2019||114.0|137.0||132.0|150.0|99.0||||||||140.0||97.0||150.0|120.0||||||||||||||0.0||||1256.0||||||||||||||||506.0|1143.0||884.0||||833.0|2827.0||||||||||||||||||||||||
||2020||135.0|138.0||144.0|150.0|119.0||||||||155.0||94.0||150.0|120.0||||||||||||||0.0||||1254.0||||||||||||||||1270.0|1406.0||1000.0||||880.0|2959.0||||||400.0||||||||||||||||||
||2021||154.0|122.0||161.0|186.0|134.0||||||||157.0||96.0||105.0|122.0||||||267.0||||||||0.0||120.0||1307.0||||||||||||||||1240.0|1385.0||1000.0||||864.0|2497.0||||||250.0||||||||||||||||400.0||
|Osmaniye-80|2004||287.0|593.0||288.0|91.0|248.0||||||||109.0||69.0|67.0||||||||331.0|327.0|84.0|||29.0|159.0||||||2115.0||||4320.0|||149.0|59.0||||||||||||||||3648.0||||||||||||||||||||||||
||2005||347.0|762.0||309.0||233.0||||||||116.0||76.0|100.0||||||||360.0|352.0|108.0|||31.0|184.0||||||1500.0|||||||188.0|72.0||||||||||||||||3569.0||||||||||||||||||||||||
||2006|267.0|340.0|796.0|265.0|331.0||341.0||||||||100.0||76.0|100.0|||||60.0|||359.0|353.0|161.0||245.0|35.0|92.0|200.0|||||1500.0|||||||270.0|99.0||||||||||||||||4356.0||||||||||||||||||||||||
||2007||397.0|709.0||360.0||300.0||||||||127.0||132.0||200.0|||||||356.0|324.0|162.0||293.0|56.0|217.0||||||2000.0|||||||279.0|106.0||||||||||||||||4518.0||||||||||||||||||||||||
||2008||409.0|853.0||353.0||300.0||||||||125.0||132.0||182.0|||||||380.0|335.0|142.0||259.0|51.0|183.0|||||641.0|2000.0|||||||241.0|89.0|||||||||||||||3000.0|4294.0||||||||||||||||||||||||
||2009||341.0|854.0||281.0||347.0||||||||125.0||130.0||200.0|||||||390.0|357.0|135.0||299.0|63.0|185.0||||251.0|667.0|1800.0|||||||227.0|84.0|||||||||||||||2500.0|3358.0||||||||||||||||||||||||
||2010||501.0|939.0||347.0||350.0||||||||128.0||139.0|||||||||365.0|368.0|280.0||300.0|65.0|296.0|||||600.0|1500.0|||||||473.0|180.0|||1305.0|||||1803.0||||||||3099.0||||||||||||||||||||||||
||2011||407.0|785.0||317.0||400.0||||||||128.0||141.0|||||||||380.0|387.0|284.0|||65.0|267.0||||||2200.0|||||||480.0|178.0|||1198.0|||||1995.0|||||||3800.0|3031.0||||||||||||||||||||||||
||2012||368.0|831.0||358.0||300.0||||||||100.0||161.0|||||||||362.0|346.0|261.0|||46.0|295.0||||||1916.0||||||250.0|441.0|163.0|||1433.0|||||1823.0|||||||333.0|2906.0||||||||||||||||||||||||
||2013||343.0|1058.0||332.0||293.0||||||||109.0||160.0|||||||||369.0|351.0|240.0|||49.0|249.0||||||2497.0||||||234.0|416.0|162.0|||1757.0|||||3318.0|||||||400.0|3158.0|3100.0|||||||||||||||||||||||
||2014||303.0|1096.0||307.0||299.0||||||||108.0||138.0|||||||||382.0|370.0|248.0|||51.0|245.0|||||600.0|||||||100.0|422.0|152.0||||||1413.0||2987.0|||||||400.0|2964.0|3000.0||||||||||||||77.0|||||||||
||2015||339.0|1036.0||294.0||282.0||||||||123.0||143.0|||||||||393.0|376.0|217.0|||51.0|272.0|||||602.0|||||||120.0|367.0|131.0||||||1587.0||3323.0|||||||400.0|2962.0|3000.0||||||||||||||72.0|||||||||
||2016||326.0|1100.0||289.0||275.0||||||||123.0||103.0|||||||||371.0|383.0|223.0|||51.0|282.0|||||602.0|||||||130.0|371.0|133.0||||2000.0||1585.0||3303.0|||||||400.0|3168.0|3000.0||||||||||||||74.0|||||||||
||2017||349.0|1035.0||348.0||275.0||||||||133.0||99.0|||||||||387.0|378.0|255.0|||50.0|314.0|||||599.0|||||||200.0|425.0|153.0||||2105.0||1733.0||3399.0|||||||500.0|3418.0|||||||||||||||76.0|||||||||
||2018||353.0|1074.0||315.0||300.0||||||||123.0||115.0|||||||||385.0|367.0|298.0|||41.0|327.0|||||||||||||497.0|189.0||||1215.0||1733.0||3112.0|500.0||||||500.0|3178.0||||||||||400.0|||||75.0|||||||||
||2019||345.0|947.0||298.0||300.0||||||||118.0||130.0|||||||||377.0|379.0|301.0|||34.0|315.0|||||||||||||502.0|186.0||||1196.0||1834.0||3423.0|500.0|||||||3602.0|||||||||1500.0|400.0|||||81.0|||||||||
||2020||361.0|1031.0||271.0||300.0||||||||141.0||126.0|||||||||379.0|359.0|277.0|||27.0|342.0||||||||||||200.0|461.0|170.0||||2099.0||1923.0||3469.0||||||||3909.0|||||||||||||||83.0|||||||||
||2021||407.0|986.0||318.0||300.0||||||||123.0||143.0|||||||||389.0|381.0|294.0|||35.0|363.0|||||||||||||489.0|181.0||||2098.0||1855.0||3420.0||||||||3870.0|||||||||||||||87.0|||||||||
|Rize-53|2004|||216.0||30.0||||||||||100.0|||||||||||||||||||||||1174.0|1017.0|||||||||||||||||||||||||||||||||||||||||||||||
||2005|||251.0||||67.0||||||||104.0|||||||||||||||||||||||1460.0|||||||||||||||||||||||233.0|||||||||||||||||||||||||
||2006|||228.0||||||||||||103.0|||||||||||||||||||||||1135.0||||||||||||||||||||||||||||||||||||||||||||||||
||2007|||227.0||800.0||||||||||105.0|||||||||||||||||||||||1162.0||||||||||||||||||||||||||||||||||||||||||||||||
||2008|||229.0||762.0||||||||||101.0|||||||||||||||||||||||1132.0||||||||||||||||||||||||||||||||||||||||||||||||
||2009|||218.0||614.0||||||||||100.0|||||||||||||||||||||||820.0||||||||||||||||||||||||||||||||||||||||||||||||
||2010|||197.0||||||||||||72.0|||||||||||||||||||||||633.0||||||||||||||||||||||||||||||||||||||||||||||||
||2011|||176.0||||||||||||78.0|||||||||||||||||||||||765.0||||||||||||||||||||||||||||||||||||||||||||||||
||2012|||197.0||||||||||||104.0|||||||||||||||||||||||805.0|||||||||||||||||||||||||||||||521.0|||||||||||||||||
||2013|||159.0||||||||||||111.0|||||||||||||||||||||||614.0|||||||||||||||||||||||||||||||521.0|||||||||||||||||
||2014|||142.0||||||||||||105.0|||||||||||||||||||||||933.0|||||||||||||||||||||||||||||||520.0|||||||||||||||||
||2015|||108.0||||||||||||105.0|||||||||||||||||||||||940.0|||||||||||||||||||||||||||||||520.0|||||||||||||||||
||2016|||95.0||||||||||||96.0|||||||||||||||||||||||800.0|||||||||||||||||||||||||||||||520.0|||||||||||||||||
||2017|||133.0||||||||||||96.0|||||||||||||||||||||||803.0|||||||||||||||||||||||||||||||520.0|||||||||||||||||
||2018|||121.0||||||||||||112.0|||||||||||||||||||||||754.0|||||||||||||||||||||||||||||||520.0|||||||||||||||||
||2019|||156.0||||||||||||185.0|||||||||||||||||||||||862.0|||||||||||||||||||||||||||||||600.0|||||||||||||||||
||2020|||419.0||||||||||||189.0|||||||||||||||||||||||1000.0|||||||||||||||||||||||||||||||600.0|||||||||||||||||
||2021|||254.0||||||||||||180.0|||||||||||||||||||||||1045.0|||||||||||||||||||||||||||||||600.0|||||||||||||||||
|Sakarya-54|2004||299.0|801.0||287.0||373.0||||||||174.0|948.0|69.0||160.0|333.0||||||||||||158.0|128.0|||||2134.0||||5976.0||262.0|||||||||||||||||5223.0|5834.0|6325.0|||||||||||||||||||||||
||2005||296.0|966.0||360.0||244.0||||||||194.0|400.0|100.0||150.0|||||||||||||135.0|181.0|||||2504.0||||5749.0||255.0|||||||||||||||||4803.0|5167.0|6538.0|||||||||||||||||||||||
||2006||235.0|672.0||237.0||260.0||||||||189.0||100.0||150.0|||||||||||||138.0|158.0|||||2101.0||||5095.0||269.0|||||||||||||||||3603.0|3693.0|5870.0|||||||||||||||||||||||
||2007||307.0|708.0||359.0||250.0||||||401.0||235.0|400.0|100.0||150.0||300.0|||400.0||||||250.0||90.0|137.0|||||1962.0|1000.0|||5301.0||288.0|||||||||||||||||3002.0|3724.0|5500.0|||||||||||||||||||||||
||2008|356.0|365.0|665.0||359.0||208.0||||||400.0||201.0|400.0|115.0||150.0||300.0|240.0||333.0||||||224.0||130.0|140.0|||200.0||2412.0|750.0|||5624.0||258.0|||||||||||||||||3778.0|4274.0|5633.0|||||||||||200.0||||||||||||
||2009|306.0|271.0|830.0||247.0||159.0|489.0|||||478.0||340.0|343.0|185.0||150.0|233.0|300.0|||||||||250.0||152.0|117.0|||||1995.0|1643.0|||5172.0||247.0|||||||||||||||||3216.0|4204.0|4858.0|||||||||||151.0||||||||||||
||2010||213.0|810.0||222.0||150.0||||||350.0||261.0||100.0|||||160.0||||||||||130.0|132.0|||||2722.0||||7233.0||245.0|||||1385.0|||||1378.0|968.0||||||2737.0|4083.0|3000.0|||||||||||120.0||||||||||||
||2011||248.0|780.0||259.0||150.0||||||357.0||272.0||100.0||100.0|||160.0||||||||||155.0|118.0|||||2984.0||||5269.0||249.0|||||1400.0|||||1373.0|997.0||||||2956.0|4203.0|3200.0|||||||||||120.0||||||||||||
||2012||254.0|809.0||333.0||198.0||||||||204.0||100.0|||||133.0||||||||||249.0|152.0|||||2774.0||||4639.0|||||||1007.0|||||1528.0|826.0||1717.0|835.0|1255.0||2534.0|4563.0||||||||||||100.0||||||||||||
||2013||300.0|972.0||329.0||203.0||||||||216.0||131.0|||||133.0||||||||||246.0|167.0|||||2926.0||||6181.0|||||||1157.0|||||1696.0|848.0||1995.0|1000.0|1252.0||1675.0|4589.0||||||||||||100.0||||||||||||
||2014||240.0|990.0||300.0||253.0||||||||227.0||153.0|||||133.0||||||||||212.0|155.0|||||2956.0||||7385.0||||||||711.0|851.0|524.0||1503.0|908.0||1764.0|1000.0|1252.0||3013.0|4668.0|||||||||1000.0||||100.0|||||||||||
||2015||221.0|945.0||279.0||237.0||||||||220.0||160.0|||||133.0||||||||||229.0|134.0|||||2777.0||||5898.0||||||||750.0|924.0|750.0||1566.0|909.0||1687.0|1000.0|1252.0||3012.0|4672.0|||||||||1000.0||||100.0|||||||||||
||2016||232.0|931.0||269.0||224.0||||||||234.0||175.0|||||133.0||||||||||211.0|159.0|||||2825.0||||7474.0||||||||800.0|867.0|750.0||1651.0|858.0||1662.0|1000.0|1252.0||3011.0|4785.0|||||||||1000.0||||100.0|||||||||||
