||2015|70275.0|171431.0|1637.0|759.0|98594.0|4899.0|2688.0||2300.0||||8243.0||3924.0|524.0|26335.0||204.0||4.0|51.0||108.0||||||41.0|15.0|1391.0|119.0||992.0|226.0||11889.0||||185989.0||80.0||||||45903.0|27792.0|7351.0|42.0|86581.0|10125.0||3198.0||3337.0|325.0|2684.0|121637.0|11634.0|||||||||||||||1552.0|||992.0|53.0|||||
||2016|71905.0|163528.0|1590.0|781.0|99678.0|7630.0|2821.0||1088.0||||7120.0||3635.0|559.0|20368.0|4.0|169.0|12.0|5.0|80.0||106.0||||||41.0|42.0|1379.0|158.0||409.0|216.0||28664.0||||235313.0||78.0||||||56942.0|35271.0|13807.0|14.0|92588.0|11143.0||4598.0|4.0|2497.0|519.0|1803.0|132889.0|10717.0|601.0||3.0||||700.0|97.0|200.0||||||1210.0|||371.0|97.0||0.0|||
||2017|100870.0|251699.0|2124.0|774.0|118018.0|10203.0|3527.0||1023.0||||8633.0||3727.0|599.0|10837.0|4.0|162.0|5.0|5.0|69.0||89.0||||||26.0|42.0|1457.0|162.0||311.0|280.0||29810.0||||266324.0||106.0||||||90871.0|69038.0|15349.0|7.0|218249.0|11610.0||17734.0|5.0|5072.0|499.0|1867.0|132914.0|9155.0|548.0||2.0||||1000.0|163.0|296.0||||||1146.0|||282.0|181.0||0.0|||
||2018|86397.0|199749.0|3318.0|508.0|94790.0|8939.0|1753.0||858.0||||6420.0||3477.0|665.0|10024.0|3.0|135.0|5.0|5.0|63.0||89.0||||||14.0|38.0|1636.0|148.0||662.0|251.0||25871.0||||266960.0||92.0||||||102285.0|63305.0|4580.0|7.0|233652.0|14629.0||75589.0||7044.0|542.0|1773.0|128635.0|11470.0|571.0|113.0|1.0|||585.0|2600.0|740.0|256.0|||||1.0|1071.0|||662.0|62.0||3.0|||
||2019|82750.0|183606.0|3800.0|498.0|92954.0|8471.0|1863.0||792.0||||5684.0||3460.0|657.0|8036.0|3.0|111.0|4.0|7.0|50.0||78.0||||||25.0|35.0|1560.0|255.0|1.0|557.0|190.0||25676.0||||265797.0||93.0||||||100015.0|52901.0|3625.0|6.0|200546.0|17195.0||92026.0|7497.0|6372.0|559.0|1748.0|212275.0|13214.0|1069.0|36.0||||228.0|2600.0|1096.0|618.0|||||1.0|1021.0|||557.0|70.0||4.0|||
||2020|102938.0|205191.0|3310.0|761.0|95242.0|8459.0|2573.0||330.0||||7222.0||2984.0|615.0|4329.0|3.0|149.0|4.0|7.0|48.0||8.0||||||13.0|33.0|2129.0|200.0||359.0|164.0||27666.0||||327017.0||81.0||||||99395.0|57847.0|2118.0|6.0|193961.0|21671.0||141313.0||8340.0|505.0|2543.0|244221.0|12060.0|566.0||||||2700.0|1142.0|730.0|||||41.0|999.0|||359.0|78.0||59.0|||
||2021|98283.0|235298.0|4442.0|289.0|99043.0|8029.0|5353.0||219.0||25.0||9866.0||2751.0|464.0|3491.0|4.0|105.0|5.0|7.0|45.0||10.0|0.0|38.0||||5.0|43.0|3479.0|210.0||305.0|151.0||28419.0||21.0||332036.0||35.0||||||84814.0|53844.0|1793.0|4.0|215412.0|22762.0||170333.0|1078.0|12463.0|334.0|2533.0|314437.0|12360.0|638.0||||234.0||11350.0|3233.0|1580.0|||||129.0|653.0|||305.0|157.0||77.0|80.0||
|Malatya-44|2004|147715.0|47011.0|1612.0|2454.0|70045.0||28.0||||||||5972.0||5435.0|414.0|34.0|||||||||||||883.0|||||8.0|4068.0||||134539.0|||||||1255.0|||||1745.0|0.0||||||269.0|41586.0|1011.0||||||||||||175.0||||||||||||
||2005|114997.0|80986.0|801.0|2624.0|70935.0||61.0||||||||6136.0||4915.0|383.0|25.0|||||||6.0|||||1.0|99.0|8.0||||8.0|2202.0||||138959.0|||||||254.0|||||1987.0|420.0||||||2701.0|47329.0|70.0||||||||||||171.0||||||||||||
||2006|83231.0|90223.0|473.0|2492.0|72695.0|23.0|70.0||||||||5349.0||4386.0|340.0|45.0|||||||||||0.0|1.0|21.0|||||10.0|1973.0||||134745.0|||||||300.0|||||0.0|0.0||||||50.0|49528.0|52.0||||||||||||73.0||||||||||||
||2007|58077.0|74876.0|331.0|1696.0|58106.0|17.0|82.0||||||||3648.0||3326.0|276.0|48.0|||||||||||5.0||16.0||||2.0||1611.0||||75831.0|||||||10.0|||||95.0|0.0||||||858.0|37393.0|||||||||||||60.0||||||||||||
||2008|31347.0|38003.0|379.0|293.0|19450.0|14.0|60.0||||||||2149.0||2393.0|247.0|27.0|||||||||||1.0||8.0||||22.0||1581.0||||57451.0|||||||25.0|||||126.0|0.0||||||452.0|29322.0|||||||||||||35.0||||||||||||
||2009|48633.0|77024.0|376.0|1327.0|48847.0|27.0|99.0||||||||1656.0||3281.0|250.0|22.0|||||||||||16.0|||79.0|||51.0||1586.0||||51168.0|||||||16.0|||||238.0|0.0||||||314.0|28496.0|||||||||||||35.0||||||||||||
||2010|45519.0|79207.0|400.0|1480.0|59179.0|29.0|97.0||||||||1554.0||3671.0|419.0|25.0||||||||||||||240.0|||||1643.0||||59559.0|||||||31501.0|||||69263.0|5708.0||||||750.0|23383.0|||||||||||||38.0||||||||||||
||2011|30291.0|82095.0|326.0||64541.0|20.0|94.0||||||||1303.0||3396.0|594.0|41.0||||||||||||||234.0|||||1051.0||||38152.0|||||||29583.0|||||88725.0|7849.0||||||10335.0|48431.0|||||||||||||35.0||||||||||||
||2012|27740.0|83327.0|510.0||49261.0|23.0|51.0||||||||1165.0||4150.0|501.0|55.0||||||||||||||208.0|||||1024.0||||14215.0||707.0|||||25452.0|||||94130.0|7615.0|||||26368.0|9257.0|49392.0|||||||||||||||||||||||||
||2013|22475.0|89882.0|297.0||62739.0||||||||||970.0||3751.0|480.0|44.0||||||||||||||791.0|||||924.0||||12331.0||613.0|||||23899.0|||||106320.0|12239.0|||||19963.0|11507.0|55352.0|||||||||||||||||||||||||
||2014|11991.0|53617.0|260.0||29520.0||||||||||720.0||2685.0|271.0|22.0||||||||||||||1799.0|||||928.0||||13410.0||2292.0||||||24168.0|1808.0|||113422.0|12183.0|||||17700.0|10657.0|56068.0|||||||||||||||||||||||||
||2015|22525.0|90799.0|300.0||83591.0|3.0|83.0||||||46.0||1233.0||3456.0|225.0|19.0||||||||||||||559.0|||68.0||2879.0||||9276.0||2465.0||||||22207.0|692.0|||132301.0|12180.0|||||16804.0|9824.0|54789.0|||||||||||||||||||||||||
||2016|20578.0|78961.0|317.0||57742.0|3.0|156.0||||||8.0||1236.0||3262.0|288.0|22.0||||||||||||||1031.0|||1946.0||9838.0||||23948.0||2040.0||||||24460.0|1741.0|||154285.0|13081.0|||||12643.0|8522.0|57884.0|||||||||482.0||||||||||||||||
||2017|17817.0|72202.0|315.0||56803.0|8.0|774.0||||||7.0||372.0||2568.0|194.0|17.0||||||||||||||804.0|||1005.0||7652.0||||35107.0||3020.0||||||23963.0|3844.0|||172492.0|12274.0|||||12726.0|6412.0|58870.0|||||||||428.0||||||||||||||||
||2018|16614.0|62335.0|294.0||49012.0|10.0|1124.0||||||5.0||1019.0||3803.0|241.0|15.0||||||||||||||1054.0|||362.0||4359.0||||122681.0||2681.0||||||23703.0|3390.0|||198499.0|10589.0|||||12329.0|6381.0|72342.0|||||||||399.0||||||||||||||||
||2019|28572.0|90280.0|286.0||94375.0|13.0|1105.0||||||||993.0||3966.0|247.0|17.0||||||||||||||1768.0|0.0||128.0||4440.0||||177948.0||72.0||||||31227.0|3350.0|||283555.0|11046.0|||||13642.0|6045.0|80217.0|||||||||309.0||||||||||||||||
||2020|22641.0|87487.0|1116.0||70246.0|6.0|1014.0||||||||1054.0||3288.0|215.0|7.0||||||||||||||1448.0|||15.0||3845.0||||155114.0||2502.0||||||28523.0|3430.0|||329102.0|10181.0||11665.0||163.0|14362.0||91737.0||||||1379.0|||291.0|2451.0||||||||||||20.0|||
||2021|16477.0|61640.0|153.0||38513.0|14.0|676.0||||||||930.0||2244.0|132.0|4.0||||||||||||||2415.0|||4.0||5880.0||||93992.0||2550.0||||||25226.0|6216.0|||341625.0|5197.0||9151.0|98.0|139.0|5785.0||79327.0||0.0|||9.0|1383.0||2.0|740.0|2271.0||||||||||||44.0|||
|Manisa-45|2004|16418.0|241635.0|116912.0||76775.0|751.0|353.0||||||521.0||644.0|1940.0|9185.0||770.0|56.0|719.0|70.0|||||15.0|76781.0||12.0|1112.0|78.0|36.0||1108.0|||19731.0|2904.0|||12608.0||37455.0|126458.0|44871.0|||15883.0||||75.0|3380.0|110.0||||||6704.0|107240.0|||||||||||||244.0||||||1007.0||||||
||2005|34317.0|218607.0|247512.0||76352.0|730.0|334.0||||||4181.0||626.0|1758.0|9063.0||954.0|45.0|730.0|15.0|||||15.0|59242.0||4.0|847.0|46.0|736.0||1254.0|||18285.0|3780.0|||8677.0||37729.0|106152.0|42877.0|||30496.0||||149.0|4196.0|210.0||||||6559.0|222566.0|||||||||||||209.0||||||1141.0||||||
||2006|23560.0|215741.0|249127.0||72646.0|579.0|627.0||||||2266.0||602.0|1406.0|8670.0|2253.0|1314.0|38.0|714.0|401.0||2.0|||15.0|52238.0|||1207.0|75.0|1109.0||1107.0|||25720.0|3662.0|||8580.0||22344.0|92853.0|37087.0|||14908.0||||288.0|18237.0|506.0||||||6543.0|299460.0|||||||||||||208.0||||||1005.0||||||
||2007|15282.0|131709.0|246696.0||49359.0|769.0|658.0||||||1420.0||510.0|1237.0|6877.0|1565.0|1418.0|33.0|512.0|320.0||2.0|||15.0|30605.0||98.0|1126.0|65.0|1119.0||706.0|||17075.0|1050.0|||3827.0||15739.0|51453.0|18897.0|||31058.0||||705.0|22563.0|390.0||||||8479.0|365045.0|70.0|||1.0|||||||||437.0||||||643.0||||||
||2008|30215.0|194190.0|349766.0||66857.0|1045.0|744.0||||||1826.0||652.0|1424.0|8364.0|3545.0|2163.0|54.0|861.0|604.0||2.0|||15.0|5307.0||78.0|1751.0|71.0|1142.0||897.0|||11391.0|1050.0|||4405.0||25683.0|8964.0|3318.0|||198404.0||||565.0|25985.0|510.0||||||9505.0|365733.0|70.0|||1.0|||||||||445.0||||||814.0||||||
||2009|33969.0|196766.0|298501.0||58653.0|1055.0|768.0||60.0||||1605.0||633.0|1566.0|10212.0|1250.0|1872.0|54.0|799.0|553.0||1.0|||15.0|3896.0|||1902.0|86.0|1248.0||1426.0|||9882.0|1050.0|||6719.0||25518.0|6581.0|2434.0|||65750.0||||240.0|26845.0|312.0||||||9290.0|345155.0|70.0|||1.0|||||||||141.0||||||1297.0||||||
||2010|29368.0|180150.0|274431.0||65518.0|1122.0|737.0||60.0||||1499.0||596.0|1572.0|9800.0|1874.0|1858.0|48.0|769.0|541.0||1.0|||15.0|8441.0|||2017.0|132.0|1571.0||1094.0|||12752.0|1050.0|||673.0||17243.0|14259.0|5429.0|||134911.0||||921.0|65952.0|581.0||||||10980.0|354830.0|70.0|||1.0|||||||||124.0||||||995.0||||||
||2011|37698.0|195974.0|245044.0||69010.0|1650.0|919.0||||||1415.0||582.0|1340.0|7877.0|2449.0|1860.0|48.0|761.0|636.0||1.0|||15.0|16048.0|||2362.0|125.0|1086.0||1664.0|||12197.0|1050.0|||107.0||12819.0|27108.0|10032.0|||146735.0||||821.0|63068.0|639.0||||||10180.0|359190.0|64.0|||1.0|||||||||125.0||||||1514.0||||||
||2012|39337.0|241546.0|230822.0||76674.0|4134.0|642.0||||||1729.0||621.0|1369.0|7268.0|1987.0|2342.0|48.0|708.0|521.0||1.0||0.0|15.0|9708.0||0.0|2206.0|82.0|24.0||283.0|||12433.0|1049.0|||120.0||19893.0|16398.0|6068.0|||171259.0||||898.0|66380.0|711.0||490.0|959.0|1357.0|2581.0|10155.0|390695.0|60.0|7523.0||1.0|||||||||118.0||||||258.0|||||0.0|
||2013|40436.0|255934.0|331092.0||78557.0|4205.0|593.0||||||1519.0||638.0|1135.0|9096.0|2717.0|1336.0|79.0|714.0|705.0|||||15.0|10316.0|||2336.0|119.0|19.0||324.0|||12783.0|450.0|||165.0||25431.0|18034.0|7036.0|||191925.0||||1003.0|67437.0|902.0||35.0|1050.0|2131.0|2560.0|9630.0|465315.0|63.0|8373.0||1.0|||||||||341.0||||||324.0||||||
||2014|41100.0|236345.0|364339.0||76892.0|4594.0|671.0||||||1553.0||637.0|709.0|8026.0|2313.0|1494.0|95.0|676.0|687.0|||||15.0|13991.0|||2443.0|170.0|1327.0||826.0|2.0||11873.0|450.0|||135.0||17295.0|23634.0|8508.0||||112222.0|100.0|64793.0|996.0|68893.0|977.0|||1050.0|1968.0|2494.0|8780.0|456218.0|68.0|7998.0||1.0||||||||||10.0||63.0|||826.0|||||0.0|
||2015|42030.0|246093.0|330197.0||72209.0|3158.0|622.0||||||2512.0||603.0|488.0|8112.0|2722.0|1406.0|94.0|547.0|696.0|||||15.0|10406.0|||2777.0|169.0|1236.0||1111.0|||11881.0|450.0|||119.0||15885.0|17580.0|6330.0||||105514.0|100.0|64007.0|930.0|66632.0|950.0||1050.0|1050.0|2270.0|2156.0|8780.0|481258.0|72.0|7985.0||2.0||||||||||10.0||39.0|||1111.0|||||0.0|
||2016|41184.0|228227.0|353449.0||68652.0|2575.0|627.0||||||2033.0||521.0|419.0|7156.0|2778.0|1192.0|89.0|730.0|670.0|||||15.0|9555.0|||2689.0|162.0|1233.0||700.0|||10964.0|450.0|||233.0||15364.0|15925.0|5733.0||||104533.0|100.0|64558.0|813.0|85202.0|894.0||2254.0|1050.0|1961.0|2142.0|8380.0|502227.0|86.0|7984.0||3.0||||||||||10.0||38.0|||636.0|||||0.0|
||2017|34325.0|252742.0|319117.0||77053.0|4365.0|810.0||||||3562.0||447.0|417.0|3795.0|1970.0|1293.0|65.0|729.0|595.0||||||19137.0|||4354.0|52.0|1105.0||268.0|||11819.0|450.0|||242.0||21035.0|31900.0|11483.0||||113529.0|100.0|71638.0|768.0|105070.0|810.0||5276.0|1050.0|2990.0|1960.0|7996.0|632059.0|89.0|7977.0||2.0|||||3155.0|||||10.0||39.0|||247.0|28.0|||||
||2018|25971.0|228989.0|275330.0||80604.0|5274.0|698.0||||||2946.0||352.0|337.0|2978.0|1430.0|917.0|65.0|718.0|538.0||||||36712.0|||3443.0|62.0|1076.0||601.0|||7280.0|450.0|||4415.0||14695.0|61192.0|23253.0||||111892.0|100.0|69411.0|863.0|121722.0|660.0||6910.0|1050.0|6136.0|1940.0|7306.0|701438.0|90.0|7979.0||2.0|||5000.0||2975.0|||||10.0||40.0|||601.0|28.0|||||
||2019|21778.0|240453.0|259359.0||74735.0|5931.0|995.0||||||3543.0||280.0|245.0|2365.0|1351.0|773.0|53.0|685.0|520.0||||||32950.0|||3413.0|131.0|1852.0||409.0|||8893.0|450.0|||184.0||15998.0|54918.0|20320.0||||112209.0|100.0|72835.0|950.0|126619.0|442.0||11181.0|1050.0|7398.0|1488.0|7015.0|688900.0|70.0|7950.0||2.0|||4900.0||2975.0|7320.0||||10.0||37.0|||409.0|28.0|||||
||2020|24094.0|263982.0|216812.0||69628.0|11522.0|3962.0||||||3437.0||272.0|247.0|1924.0|1207.0|744.0|53.0|581.0|179.0|||||8.0|33348.0|||3031.0|140.0|1730.0||309.0|||6450.0|75.0|||||13489.0|55580.0|20565.0||||88482.0|300.0|55958.0|985.0|128559.0|447.0||13129.0|1073.0|15155.0|2340.0|4315.0|720970.0|64.0|7943.0||2.0|||7410.0|480.0|14852.0|13151.0||||10.0||34.0|||309.0|27.0||27.0|||
||2021|17955.0|236512.0|209963.0||65690.0|8357.0|2809.0||||||2842.0||272.0|228.0|1827.0|810.0|404.0|27.0|556.0|176.0|||||9.0|43886.0|||3276.0|134.0|2607.0||222.0|||3985.0|75.0|||||11212.0|73144.0|27061.0||||85321.0|300.0|55660.0|834.0|135575.0|449.0||15618.0|857.0|17743.0|1300.0|4110.0|723054.0|60.0|8073.0|256.0|3.0|3.0|759.0|10897.0|2478.0|11913.0|18878.0||||10.0||33.0|||222.0|28.0||152.0|||
|Mardin-47|2004|351949.0|80079.0|102137.0||204348.0||||||||||529.0|157.0|8222.0|84095.0||||||||||39490.0|||49.0||||||602.0|901.0||||||100.0|65000.0|23040.0|||88.0||||0.0||110.0|||||||||||||||||||120.0|||||||||||||
||2005|287883.0|46437.0|146659.0||195364.0||||||||||529.0|160.0|7985.0|89909.0||||||||||29025.0|||54.0||||||636.0|855.0||||||104.0|47207.0|16388.0|||119.0||||0.0|130.0||||||||||||||||||||||||||118.0|||||||
||2006|262447.0|48777.0|137032.0||211757.0||||||||||496.0|160.0|8279.0|118834.0||||6896.0||||||59316.0|||61.0||||||263.0|||||||106.0|96362.0|33383.0|||193.0||||0.0|59.0||||||||||||||||||||||||||120.0|||||||
||2007|312074.0|46026.0|232754.0||201806.0||||||||||489.0|160.0|8211.0|90972.0||||6903.0||298.0||||36731.0|||73.0||||||248.0|100.0||||||78.0|58086.0|19157.0|||4140.0||||25914.0|315.0|||||||||||||||||||||225.0||||||||||||
||2008|296327.0|9132.0|298546.0||16961.0||||||||||474.0|160.0|485.0|8020.0||||120.0||100.0||||49802.0|||38.0|||||0.0|896.0|95.0||||||81.0|84127.0|31126.0|||700.0||||900.0|315.0||||||||1610.0|||||||||||||40.0||||||||||||
||2009|349922.0|30279.0|232725.0||73600.0||||||||||84.0|80.0|2897.0|50635.0||||6166.0||161.0||||55115.0||||||||1.0|858.0|120.0|||||||93101.0|34447.0|||710.0||||10705.0|294.0||||||||1000.0|||||||||||||110.0||||||||||||
||2010|366508.0|197608.0|306564.0||79643.0||||||||||68.0|80.0|6053.0|80767.0||||6831.0||30.0||||48492.0|||||||||377.0||||||||81914.0|31055.0|||600.0||||12690.0||||||||||||||||||||||65.0||||||||||||
||2011|402776.0|202479.0|445764.0||75945.0||||||||||72.0||10272.0|73014.0||||2454.0||35.0||||69967.0|||||||||294.0||||||||118186.0|43728.0|||900.0||||5040.0||||||||||||||||||||||85.0||||||||||||
||2012|362889.0|291105.0|435588.0|0.0|82819.0||||||||||||8188.0|65613.0||||2119.0||10.0||1313.0||68697.0|||||||||696.0|||||||150.0|116042.0|42937.0|||18.0||||1889.0|||||||240.0||6090.0|||||||||||||19.0||||||||||||
||2013|416598.0|332215.0|513639.0||89779.0||||||||||||9785.0|60868.0||||2113.0||9.0||5235.0||32700.0|||||||||686.0|||||||150.0|57157.0|22319.0|||||||2076.0|||||||391.0||6090.0|||||||||||||19.0||||||||||||
||2014|395172.0|332823.0|569153.0||91459.0||||||||||||9398.0|62311.0||||2271.0||45.0||3572.0||32682.0||||||||||||||||85.0|55203.0|19873.0|||||||2010.0|||||||423.0||12000.0|||||||||||||||||||||||||
||2015|434499.0|360746.0|724032.0|304.0|76610.0||||||||||||9537.0|57874.0||||1855.0||45.0||800.0||24461.0||||||||||||||||63.0|41319.0|14875.0|||||||1800.0|||||||941.0||12000.0|||||||||||||||||||||||||
||2016|381657.0|320375.0|547740.0|349.0|67266.0||||||||||||9242.0|59924.0||||1960.0||||872.0||25957.0||||||||||||||||80.0|43265.0|15576.0|||||||1828.0|||||||440.0||12000.0|||||||||||||||||||||||||
||2017|419977.0|413032.0|517474.0|323.0|67922.0||||||||||||9528.0|51134.0||||1903.0||||727.0||25110.0|||||||||844.0|||||14140.0||53.0|41847.0|15064.0|||||||1500.0|||||||520.0||9312.0|||||||||||||||||||||||||
||2018|271440.0|317734.0|482900.0|171.0|53908.0||||||||||||11409.0|41712.0||||2072.0||||||34149.0|||||||||875.0|19990.0||||||54.0|56916.0|21628.0|||||||1422.0|||||||500.0||6720.0|||||||||||||||||||||||||
||2019|261439.0|363608.0|421130.0|324.0|68775.0||||||||||||11800.0|40396.0||||1901.0||||||39218.0|||||||||702.0|16425.0|||||||65365.0|24185.0|||||||1348.0|6000.0||||||400.0||6850.0|||||||||||||||||||||||||
||2020|332030.0|392505.0|375027.0|491.0|140105.0||||34.0||||||||11493.0|31230.0||||1185.0||||371.0||23849.0|||||||||799.0|16990.0||||||80.0|39747.0|14706.0||||||510.0|500.0|13200.0||||||400.0||12913.0|||||||||||||||||||||||||
||2021|378758.0|301541.0|471571.0||73650.0||||30.0||||||||2349.0|12277.0||||328.0||||1796.0||19626.0|||||||||784.0|9051.0||||||100.0|32712.0|12105.0||||||220.0|330.0|7800.0||||||244.0||10063.0||||||||||||||||||||||18.0|||
|Mersin-33|2004|11116.0|256121.0|239965.0||51981.0|742.0|121.0||173.0||||||182.0||19323.0|10.0|144.0|||58.0||||5041.0|6963.0|7030.0|||2301.0|80.0|||||3651.0|5111.0|||||||12078.0|4590.0|||19157.0|||||11598.0|2248.0||||||24.0|44913.0|||||||||||||||||||||||||
||2005|9387.0|261043.0|347697.0||46128.0|1096.0|113.0||||||268.0||199.0||16385.0|10.0|69.0||5.0|5.0||||1988.0|1975.0|5485.0|||2253.0|1754.0|||||8412.0|7050.0|||||||9265.0|3428.0|||32672.0|||||6500.0|1787.0||||||24.0|26185.0|||||||||||||16.0||||||||||||
||2006|11812.0|310420.0|230422.0||45954.0|313.0|110.0||||||10.0||268.0||16598.0|10.0|64.0|5.0|3.0|||||6965.0|1550.0|12922.0||1050.0|3159.0|3068.0|||||3996.0|7863.0|||||||21939.0|8183.0|||195663.0|||||7100.0|7571.0||||||24.0|67702.0|||||||||||||30.0||||||||||||
||2007|8384.0|251130.0|216022.0||45420.0|748.0|120.0||||||75.0||218.0||20300.0|17.0|71.0||3.0|145.0||||7477.0|1641.0|16580.0|||3384.0|3004.0|||||3076.0|7775.0|||||||27504.0|9881.0|||118083.0||||12.0|5996.0|7174.0||||||64.0|67616.0|275.0||||||||||||40.0||||||||||||
||2008|10236.0|243105.0|231477.0||38643.0|729.0|120.0||||||45.0||219.0|5.0|17737.0|17.0|71.0||3.0|||||8127.0|1818.0|11310.0|||3350.0|2324.0|||||3558.0|8310.0|||||||19105.0|7069.0|||98444.0||||12.0|4439.0|7624.0||||||64.0|57913.0|276.0||||||||||||30.0||||||||||||
||2009|12807.0|231563.0|206734.0||38408.0|803.0|24.0||||||30.0||147.0|2424.0|17981.0|14.0|71.0|60.0|3.0|||||11290.0|1675.0|13952.0|||5079.0|3672.0|||||3073.0|8327.0|||||||23568.0|8720.0|||83586.0||||13.0|10439.0|7835.0||||||64.0|56513.0|275.0||||||||||||39.0||||||||||||
||2010|13557.0|184106.0|157055.0||47513.0|790.0|||||||30.0||203.0|22.0|17660.0|2.0|68.0||3.0|||||12363.0|2250.0|14141.0|||5538.0|4605.0|||||2590.0|9097.0|||||||23886.0|9094.0|||72768.0||||13.0|2094.0|6457.0||||||64.0|56263.0|180.0||||||||||||30.0||||||||||||
||2011|13501.0|245704.0|163747.0||42282.0|774.0|||||||30.0||198.0|22.0|35281.0|2.0|53.0||3.0|||||16161.0|2130.0|18258.0|||842.0|3662.0|||||2358.0|8497.0|||||||30841.0|11411.0|||94523.0||||137.0|2104.0|6571.0||||||64.0|58138.0|175.0||||||||||||30.0||||||||||||
||2012|14675.0|287224.0|148472.0|0.0|37461.0|1620.0|0.0||||||32.0||194.0|22.0|35712.0|0.0|68.0||3.0|||||23368.0|2073.0|10530.0|||740.0|2872.0|||||2341.0|6864.0|||||||17786.0|6581.0|||86112.0||||14.0|2059.0|6371.0|||330.0|||69.0|99468.0|209.0||||||||||||20.0||||||||||||
||2013|15357.0|322047.0|216533.0||26003.0|247.0|||||||28.0||118.0|22.0|36153.0||73.0||3.0|||||34298.0|1673.0|8273.0|||579.0|4125.0|||||1920.0|7466.0|||||||14469.0|5643.0|||60484.0||||1070.0|2609.0|8590.0|||330.0|||26.0|70750.0|125.0||||||||||||20.0||||||||||||
||2014|16228.0|234094.0|235639.0||21606.0|140.0|||||||||121.0|22.0|34568.0||82.0|||||||32141.0|1622.0|6529.0|||693.0|5727.0||||||7402.0|||||||11029.0|3970.0||||46160.0|||1235.0|2758.0|36815.0||||||26.0|70750.0|147.0||||||||||||||||||||||||
||2015|16580.0|254867.0|200260.0||17926.0|370.0|||||||||68.0|22.0|27131.0||36.0|||||||33834.0|2132.0|5420.0|||592.0|7276.0|||||6854.0|7123.0|||||||9155.0|3296.0||||45550.0|||845.0|2733.0|39400.0||||||25.0|72150.0|||||||||||||||||||||||||
||2016|16575.0|217436.0|220547.0||14964.0|295.0|||||||||126.0|18.0|26557.0||33.0|||||||38747.0|2548.0|6584.0|||1139.0|6042.0|||||7679.0|6572.0|||||||10973.0|3950.0||||43925.0|||705.0|2616.0|39711.0||||||25.0|72150.0|||||||||||||||||||||||||
||2017|15995.0|220074.0|200787.0||10242.0|735.0|||||||||159.0|20.0|27127.0||33.0|||||||30302.0|2260.0|12749.0|||152.0|8145.0|||||8308.0|10580.0|||||||21249.0|7649.0||||63560.0|||604.0|2695.0|24716.0||||||42.0|91979.0|||||||||||||||||||||||||
||2018|14766.0|218569.0|153107.0||9113.0|956.0|||||||||166.0|23.0|20143.0||29.0|||||||38173.0|2788.0|18670.0|||122.0|6194.0|||||9847.0|10882.0|||||||31117.0|11824.0||||26227.0|||650.0|2055.0|24304.0||||||822.0|86366.0|||||||||||||||||||||||||
||2019|11876.0|207854.0|91764.0||10872.0|1057.0|||||||||211.0|23.0|12235.0||28.0|||||||40094.0|2507.0|15752.0|||100.0|10131.0|||||8847.0|12212.0|||||||26254.0|9714.0||||20133.0|||657.0|3693.0|26200.0||||||169.0|94144.0|||||||||||||||||||||||||
||2020|12467.0|222368.0|89705.0||10736.0|879.0|||||||||206.0|21.0|9288.0||39.0|||||||33580.0|1662.0|11995.0|||332.0|6444.0|||||8814.0|12397.0|||||||19992.0|7397.0||||13844.0|||257.0|4847.0|11998.0||||||152.0|102401.0|||||||||||||||||||||||||
||2021|10485.0|214594.0|112494.0||17098.0|206.0|||||||||170.0|10.0|8469.0||43.0|||||||30649.0|3505.0|7976.0|||454.0|6226.0|||||9436.0|11748.0|||||||13292.0|4918.0||||10939.0|||340.0|9951.0|8905.0||||||197.0|71464.0||||||||||||||||||||||128.0|||
|Muğla-48|2004|6238.0|116100.0|15454.0||15956.0|106.0|4808.0||705.0||||213.0||2605.0|6316.0|6160.0||4.0|20.0|352.0|12.0|||||3128.0|15899.0|||3840.0|637.0||||||53718.0|153.0|||6833.0||3822.0|28803.0|11809.0|||90082.0||||0.0|2329.0|62.0||||||19000.0|100022.0||||475.0|||||||||53.0||||||||||||
||2005|4173.0|121188.0|28030.0||15003.0|80.0|4659.0||757.0||||608.0||2751.0|9523.0|6114.0|||12.0|374.0|12.0|||||3058.0|15892.0|||4442.0|486.0||||||56549.0|300.0|||6284.0||3692.0|28277.0|11311.0|||115003.0||||0.0|2343.0|39.0||||||6694.0|126184.0||||398.0|||||||||44.0||||||||||||
||2006|987.0|124283.0|16491.0||16232.0|147.0|3956.0||909.0||||743.0||3064.0|907.0|6033.0|||2.0|325.0|130.0|||||3051.0|13232.0||209.0|4557.0|811.0||||||56917.0||||6416.0||2188.0|23545.0|9418.0|||6181.0||||0.0|800.0|39.0||||||16265.0|143635.0|500.0|||4586.0|||||||||41.0||||||||||||
||2007|907.0|118273.0|17063.0||15770.0|270.0|4291.0||494.0||||675.0||1231.0|315.0|3181.0|||3.0|231.0|99.0|||||1973.0|4204.0||25.0|2352.0|756.0||||||28862.0||||3780.0||1315.0|7469.0|2981.0|||3990.0||||0.0|2561.0|0.0||||||18925.0|225638.0|538.0|||4462.0|||||||||1050.0|||||4.0|||||||
||2008|4734.0|135679.0|26379.0||15640.0|248.0|4233.0|1.0|820.0||||1201.0||830.0|354.0|1809.0|||3.0|310.0|95.0|||||950.0|3279.0||6.0|2242.0|726.0||||||19925.0|100.0|||2432.0||1752.0|5537.0|2048.0|||3377.0||||0.0|2700.0|0.0||||||20162.0|248532.0||||4543.0|||||||||1070.0|||||6.0|||||||
