|||Sütunlar|||||||||||||||||||||||||||||||
Satırlar|||Konya(Ahırlı)-1868|Konya(Akören)-1753|Konya(Akşehir)-1122|Konya(Altınekin)-1760|Konya(Beyşehir)-1188|Konya(Bozkır)-1207|Konya(Cihanbeyli)-1222|Konya(Derbent)-1907|Konya(Derebucak)-1789|Konya(Doğanhisar)-1285|Konya(Emirgazi)-1920|Konya(Ereğli)-1312|Konya(Güneysınır)-1933|Konya(Hadim)-1375|Konya(Halkapınar)-1937|Konya(Hüyük)-1804|Konya(Ilgın)-1400|Konya(Kadınhanı)-1422|Konya(Karapınar)-1441|Konya(Karatay)-1814|Konya(Kulu)-1491|Konya(Meram)-1827|Konya(Sarayönü)-1598|Konya(Selçuklu)-1839|Konya(Seydişehir)-1617|Konya(Taşkent)-1848|Konya(Tuzlukçu)-1990|Konya(Yalıhüyük)-1994|Konya(Yunak)-1735|Konya(Çeltik)-1902|Konya(Çumra)-1262|
||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||
||2016|260.0||560.0||0.0|3067.0||130.0|2.0|500.0||80.0||0.0|800.0|0.0|||51.0|0.0||200.0|9.0|25.0|80.0|129.0||232.0||0.0|145.0|
||2017|260.0||530.0||0.0|3067.0||130.0|2.0|500.0||60.0||0.0|700.0|0.0|||51.0|0.0||200.0|29.0|25.0|80.0|130.0||232.0||0.0|145.0|
||2018|260.0||530.0||0.0|3067.0||130.0|2.0|500.0||60.0||0.0|520.0|0.0|||51.0|0.0||100.0|29.0|5.0|80.0|130.0||232.0||0.0|28.0|
||2019|260.0||530.0||0.0|3001.0||130.0|4.0|500.0||60.0||0.0|450.0||||51.0|0.0||100.0|20.0|5.0|80.0|130.0||234.0||0.0|28.0|
||2020|260.0||533.0||0.0|3001.0||130.0|4.0|500.0||40.0||0.0|350.0||||50.0|0.0||100.0|20.0|5.0|80.0|130.0||200.0||0.0|30.0|
||2021|260.0||533.0||0.0|3001.0||130.0|4.0|0.0||20.0||11.0|300.0||||50.0|0.0||100.0|22.0|5.0|80.0|130.0||180.0||0.0|30.0|
|Toplu Meyveliklerin Alanı ve 01.24.10.00.04. (Elma (Granny Smith)) - Dekar|2015||160.0|152.0||80.0|51.0||270.0||70.0||4200.0|61.0||10.0|50.0|65.0|10.0|0.0|155.0||22.0|95.0|30.0|150.0|25.0|15.0|10.0|||190.0|
||2016||160.0|157.0||80.0|51.0||270.0||500.0||4200.0|70.0||10.0|45.0|65.0|10.0|0.0|155.0||50.0|95.0|30.0|150.0|24.0|15.0|10.0|||210.0|
||2017||160.0|160.0||80.0|51.0||270.0||500.0||4500.0|70.0||10.0|45.0|65.0|10.0|0.0|155.0||50.0|120.0|30.0|160.0|25.0|16.0|10.0|||210.0|
||2018||160.0|224.0||75.0|51.0||270.0||500.0||4500.0|70.0||10.0|46.0|65.0|10.0|0.0|155.0||50.0|125.0|10.0|160.0|25.0|16.0|10.0|||152.0|
||2019||6.0|224.0||60.0|51.0||270.0||500.0||4500.0|70.0||10.0|46.0|65.0|10.0|0.0|155.0||50.0|125.0|10.0|160.0|25.0|16.0|11.0|||152.0|
||2020||10.0|226.0||58.0|51.0||270.0||500.0||4500.0|70.0||10.0|48.0|65.0|10.0|0.0|210.0||50.0|125.0|10.0|160.0|25.0|18.0|10.0|||150.0|
||2021||10.0|226.0||60.0|51.0||270.0||50.0||4500.0|70.0||10.0|45.0|65.0|10.0|55.0|210.0||50.0|114.0|10.0|160.0|25.0|15.0|9.0|||140.0|
|Toplu Meyveliklerin Alanı ve 01.24.10.00.99. (Diğer Elmalar) - Dekar|2015|100.0|420.0|375.0|0.0||205.0|15.0|520.0|10.0|500.0|38.0|17000.0|167.0|1200.0|600.0|350.0|25.0||76.0|100.0|167.0|190.0|600.0|400.0|130.0|265.0|102.0|504.0|1022.0||4380.0|
||2016|100.0|444.0|380.0|0.0||205.0|15.0|520.0|10.0|500.0|38.0|20000.0|170.0|900.0|485.0|350.0|25.0||2500.0|100.0|167.0|250.0|873.0|405.0|70.0|246.0|100.0|504.0|1022.0||3750.0|
||2017|100.0|444.0|380.0|0.0||205.0|15.0|520.0|10.0|500.0|38.0|31800.0|170.0|900.0|450.0|360.0|25.0||2500.0|110.0|170.0|210.0|958.0|405.0|70.0|245.0|220.0|500.0|1031.0||3350.0|
||2018|100.0|420.0|380.0|0.0||205.0|15.0|520.0|10.0|500.0||32000.0|170.0|900.0|265.0|365.0|25.0||2500.0|110.0|391.0|210.0|888.0|700.0|70.0|245.0|220.0|500.0|1031.0||3375.0|
||2019|100.0|941.0|380.0|0.0||205.0|15.0|520.0|13.0|500.0||32500.0|630.0|800.0|135.0|365.0|25.0||2800.0|110.0|391.0|210.0|872.0|700.0|70.0|245.0|220.0|514.0|100.0||3375.0|
||2020|100.0|982.0|421.0|0.0||205.0|15.0|520.0|13.0|500.0||32700.0|645.0|615.0|135.0|368.0|25.0||2800.0|160.0|391.0|210.0|874.0|700.0|60.0|245.0|220.0|430.0|47.0||3367.0|
||2021|100.0|982.0|421.0|135.0||205.0|15.0|520.0|13.0|120.0||33700.0|645.0|510.0|135.0|370.0|25.0||2800.0|170.0|391.0|210.0|880.0|700.0|40.0|245.0|280.0|400.0|47.0||3000.0|
|Toplu Meyveliklerin Alanı ve 01.24.21.00.00. (Armut) - Dekar|2015|22.0|1.0|504.0|0.0|238.0|200.0|0.0|17.0||100.0|110.0|400.0|0.0|134.0|51.0|28.0|110.0|16.0|41.0|0.0||227.0|35.0|9.0|70.0|47.0|3.0|20.0|5.0|0.0|265.0|
||2016|22.0|5.0|494.0|0.0|196.0|200.0|0.0|17.0||125.0|190.0|1000.0|0.0|150.0|51.0|26.0|110.0|16.0|41.0|0.0||227.0|35.0|9.0|50.0|46.0|3.0|20.0|5.0|0.0|265.0|
||2017|22.0|5.0|405.0|0.0|0.0|200.0|0.0|17.0||125.0|190.0|1100.0|0.0|150.0|51.0|26.0|110.0|16.0|41.0|0.0||227.0|35.0|9.0|45.0|45.0|5.0|20.0|6.0|0.0|265.0|
||2018|22.0|5.0|402.0|0.0|0.0|200.0|0.0|17.0||125.0|190.0|1250.0|0.0|150.0|51.0|27.0|110.0|26.0|41.0|0.0||227.0|36.0|16.0|40.0|45.0|6.0|18.0|6.0|0.0|65.0|
||2019|45.0|4.0|402.0|0.0|7.0|237.0|0.0|17.0||125.0|190.0|1250.0|0.0|150.0|51.0|37.0|110.0|51.0|41.0|0.0||227.0|36.0|20.0|35.0|45.0|5.0|21.0||0.0|65.0|
||2020|50.0|37.0|407.0|0.0|15.0|281.0|0.0|17.0||125.0|190.0|1000.0|34.0|140.0|51.0|38.0|110.0|51.0|41.0|0.0||226.0|36.0|25.0|25.0|45.0|6.0|18.0||0.0|70.0|
||2021|50.0|37.0|407.0|0.0|15.0|281.0|0.0|68.0||100.0|190.0|300.0|34.0|130.0|51.0|36.0|110.0|50.0|41.0|0.0||226.0|32.0|25.0|25.0|45.0|6.0|16.0||0.0|68.0|
|Toplu Meyveliklerin Alanı ve 01.24.22.00.00. (Ayva) - Dekar|2015||0.0|11.0|0.0|0.0|0.0|0.0|0.0||||0.0|33.0|196.0||0.0|10.0|2.0|0.0|0.0|0.0|12.0||1.0|0.0|15.0||||0.0|35.0|
||2016||0.0|11.0|0.0|0.0|0.0|0.0|0.0||||0.0|35.0|170.0||0.0|10.0|2.0|0.0|0.0|0.0|15.0||1.0|0.0|16.0||||0.0|30.0|
||2017||0.0|11.0|0.0|0.0|0.0|0.0|0.0||||0.0|35.0|170.0||0.0|20.0|2.0|0.0|0.0|0.0|12.0||1.0|0.0|16.0||||0.0|30.0|
||2018||0.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|35.0|170.0||0.0|20.0|2.0|0.0|0.0|58.0|12.0||2.0|0.0|16.0||||0.0|25.0|
||2019||0.0|0.0|0.0|13.0|1.0|0.0|0.0||||0.0|35.0|170.0|||20.0|2.0|2.0|0.0|58.0|20.0||2.0|0.0|16.0||||0.0|25.0|
||2020||0.0|0.0|0.0|13.0|1.0|0.0|0.0||||100.0|37.0|170.0|||20.0|2.0|2.0|0.0|60.0|21.0||8.0|0.0|16.0||||0.0|26.0|
||2021||0.0|0.0|0.0|13.0|1.0|0.0|0.0||||200.0|37.0|180.0|||20.0|2.0|2.0|0.0|60.0|21.0||8.0|0.0|16.0||||0.0|25.0|
|Toplu Meyveliklerin Alanı ve 01.24.23.00.01. (Kayısı) - Dekar|2015|50.0|0.0|146.0|0.0|95.0||0.0|20.0||0.0||380.0|0.0|0.0|150.0||12.0|0.0|166.0|102.0|0.0|350.0|35.0|50.0|0.0|30.0|10.0||252.0|10.0|100.0|
||2016||0.0|145.0|0.0|115.0||0.0|20.0||0.0||380.0|0.0|0.0|150.0||12.0|5.0|166.0|102.0|0.0|350.0|35.0|52.0|0.0|31.0|10.0||252.0|0.0|100.0|
||2017||0.0|138.0|0.0|5.0||0.0|20.0||0.0||375.0|0.0|0.0|148.0||12.0|5.0|164.0|101.0|0.0|345.0|35.0|74.0|0.0|32.0|43.0||257.0|0.0|79.0|
||2018||0.0|0.0|0.0|5.0||0.0|20.0||0.0||375.0|0.0|0.0|180.0||12.0|5.0|164.0|101.0|0.0|345.0|35.0|100.0|0.0|32.0|44.0||250.0|0.0|96.0|
||2019|6.0|0.0|0.0|0.0|5.0||0.0|20.0||0.0||375.0|0.0|10.0|100.0||72.0|15.0|164.0|101.0|5.0|345.0|35.0|110.0|7.0|32.0|40.0|||0.0|96.0|
||2020|6.0|3.0|41.0|0.0|6.0||0.0|20.0||0.0||375.0|11.0|11.0|100.0||72.0|15.0|164.0|70.0|7.0|345.0|35.0|110.0|7.0|32.0|40.0|||0.0|95.0|
||2021|6.0|3.0|40.0|0.0|6.0||0.0|20.0||0.0||240.0|11.0|13.0|100.0|15.0|72.0|15.0|160.0|60.0|7.0|345.0|33.0|110.0|7.0|32.0|30.0|||0.0|96.0|
