||2021||14.0||||3.0|2.0||||||3.0||9.0||||3.0|||||||||2940.0|||||||||||||||||||||||||||||||15.0||||551.0|||8.0|3.0|37.0|7.0|4.0|2.0|||9.0|20.0||4.0|97.0|13.0|704.0|82.0|332.0|||3.0|
|Tokat-60|2004||10.0|13.0|2.0|||2.0||||||||||12.0||240.0|||||||50.0||30.0||3.0||||45.0|210.0||||1.0|5.0|||||||20.0|15.0||1756.0||973.0||5.0||15.0|||||||13.0|148.0|||||||||||||46.0|102.0||1080.0|2.0|510.0|50.0||15.0|
||2005||10.0|13.0|2.0|||2.0|||||||||||||||||||25.0||15.0||||||62.0|341.0||||2.0|3.0|||13.0||||6.0|||1910.0||691.0||||15.0|||||||109.0|175.0|||||10.0|4.0|||||||76.0|57.0||780.0|2.0|159.0|50.0||95.0|
||2006||7.0|||||1.0|||||||||||||||2.0||||13.0||||||||227.0|206.0||||||||||||7.0|||1886.0|5.0|703.0||||251.0|||||||54.0|175.0|||||15.0||15.0||10.0||||15.0|||1061.0|94.0|87.0|||431.0|
||2007||7.0|||||1.0|||||||||||||||8.0||||13.0||||||||214.0|274.0|4.0|||2.0||||||||8.0|||1999.0|5.0|808.0||||251.0|||||||54.0|145.0||3.0|||15.0||15.0||10.0||||15.0|||1031.0|91.0|90.0|||431.0|
||2008||7.0|||||1.0|||||||||||||||||||25.0||||||||99.0|290.0||||6.0|4.0|2.0||3.0||||14.0|3.0||2541.0|10.0|773.0||||30.0|||||||34.0|154.0||3.0|||15.0|6.0|9.0||||||30.0|||760.0||290.0|||255.0|
||2009||7.0|||||1.0||||||||32.0|||||||||||25.0||||3.0||||101.0|209.0||||6.0|4.0|2.0||3.0||||14.0|5.0||2906.0|10.0|772.0||||30.0|||||||36.0|140.0||3.0|||15.0|6.0|9.0||||||30.0|||860.0||100.0|||255.0|
||2010||||||||||||||||||||||||||25.0||||4.0||||58.0|70.0||||9.0|6.0|4.0||4.0||||88.0|6.0||2761.0|20.0|699.0||||15.0|||||||49.0|89.0|||||9.0|4.0|6.0||8.0||||15.0|||780.0|24.0|100.0|||30.0|
||2011||||||||||||||||||||||||||25.0||||4.0||||383.0|100.0||||9.0|6.0|4.0||4.0||||141.0|6.0||3356.0|50.0|1169.0||||50.0|||||||364.0|94.0|||||9.0|4.0|6.0||4.0||||15.0|||780.0|24.0|100.0|||75.0|
||2012||||||||||||||||||||||||||25.0||||4.0||||534.0|108.0||||15.0|6.0|4.0||4.0||||106.0|4.0||3706.0|50.0|1307.0||||85.0|||||||290.0|97.0|||||9.0|4.0|6.0||8.0||||45.0|||792.0|24.0|98.0|||85.0|
||2013|||||||||8.0||||||||160.0|||||||||25.0||||5.0||||575.0|104.0||||15.0|6.0|6.0||||||106.0|5.0||3862.0|72.0|1513.0||||50.0|||||||345.0|110.0|||||15.0|6.0|15.0||16.0||||45.0|||787.0||77.0|||215.0|
||2014||||||||||||||||||||||||||25.0||||13.0||||655.0|99.0||||18.0|6.0|6.0||16.0||||103.0|35.0||4566.0|84.0|2225.0||||50.0|||||||325.0|95.0|||||15.0|8.0|10.0||10.0||||30.0|||860.0||172.0|||225.0|
||2015||||||||||||||||||||||||||25.0||||13.0||||665.0|99.0||||18.0|6.0|6.0||16.0||||126.0|40.0||6100.0|84.0|2973.0||||50.0|||||||360.0|95.0|||||18.0|10.0|10.0||12.0||||30.0|||928.0||152.0|||230.0|
||2016||||||||||||||||||||||||||25.0||||14.0||||1315.0|84.0||||18.0|6.0|6.0||16.0||||137.0|50.0||6425.0|84.0|3650.0||||65.0|||||||220.0|80.0|||||18.0|10.0|10.0||12.0||||30.0|||1046.0||183.0|||215.0|
||2017||||||||||||||||||||||||||23.0||||14.0||||4177.0|68.0||||110.0|8.0|5.0||20.0||||184.0|50.0||6924.0|108.0|5802.0||||275.0|||||||293.0|70.0|||||75.0|10.0|10.0||26.0||||40.0|||706.0||208.0|||140.0|
||2018||||||||||||||||||||||||||25.0||||14.0||||3607.0|68.0||||140.0|23.0|12.0||24.0||||274.0|50.0||10180.0|108.0|5462.0||||310.0|||||||142.0|40.0|||||75.0|15.0|12.0||26.0||||50.0|||703.0||216.0|||140.0|
||2019||||||||||||||||||||||||||||||14.0||||3632.0|58.0||||140.0|23.0|12.0||24.0||||452.0|50.0||8095.0|104.0|7233.0||||310.0|||||||143.0|40.0|||||75.0|15.0|19.0||26.0||||50.0|||613.0||220.0|||140.0|
||2020||||||||||||||||||||||||||||||||||3685.0|58.0||||140.0|23.0|12.0||24.0||||455.0|||8424.0|100.0|7771.0||||310.0|||||||148.0|40.0|||||75.0|15.0|19.0||26.0||||50.0|||570.0||112.0|||140.0|
||2021||||||||||||||||||||||||||||||||||3694.0|53.0|||15.0|140.0|23.0|13.0||26.0||||470.0|||9698.0|92.0|8012.0||||235.0|||||||148.0|45.0|||||75.0|15.0|20.0||26.0||||50.0|||630.0||98.0|||140.0|
|Trabzon-61|2004||||||||||||||||||||||||||||||16.0||||10.0|26.0|||||||||||||1.0||440.0|17.0|111.0||||1.0||||||||||||||||||||||||||||||
||2005||||||||||||||||||||||||||||||16.0||||10.0|30.0|||||||||||||1.0||444.0|10.0|128.0||||1.0||||||||||||||||||||||||||||||
||2006||||||||||||||||||||||||||||||10.0||||24.0|56.0||2.0|||||||||||1.0||460.0|22.0|146.0||||1.0||||||||||||||||||||||||||||||
||2007||||||||||||||||||||||||||||||12.0||||20.0|55.0||2.0|||||||||||5.0||460.0|18.0|149.0||||1.0||||||||||||||||||||||||||||||
||2008||||||||||||||||||||||||||||||11.0||||35.0|75.0||2.0||||||||||2.0|5.0||445.0|29.0|188.0||||4.0||||||||||||||||||||||||||||||
||2009||||||||||||||||||||||||||||||12.0||||35.0|367.0||3.0||||||||||2.0|6.0||462.0|29.0|200.0||||4.0||||||||||||||||||||||||||||||
||2010||||||||||||||||||||||||||||||11.0||||38.0|131.0||3.0||||||||||2.0|4.0||458.0|26.0|189.0||||4.0||||||||||||||||||||||||||||||
||2011||||||||||||||||||||||||||||||12.0||||38.0|131.0||3.0||||||||||2.0|4.0||458.0|26.0|189.0||||4.0||||||||||||||||||||||||||||||
||2012||||||||||||||||||||||||||||||5.0||||33.0|88.0||7.0|6.0||||||||||||714.0|5.0|223.0||||6.0||||||||||||||||||||||||||||||
||2013||||||||||||||||||||||||||||||5.0||||36.0|79.0||3.0|||||||||||||564.0|5.0|221.0||||6.0||||||||||||||||||||||||||||||
||2014||||||||||||||||||||||||||||||5.0||||32.0|73.0||3.0|||||||||||||510.0|5.0|239.0||||6.0||||||||||||||||||||||||||||||
||2015||||||||||||||||||||||||||||||5.0||||32.0|74.0||3.0|||||||||||||634.0|5.0|324.0||||4.0||||||||||||||||||||||||||||||
||2016||||||||||||||||||||||||||||||5.0||||32.0|79.0||3.0|||||||||||||575.0|5.0|431.0||||4.0||||||||||||||||||||||||||||||
||2017||||||||||||||||||||||||||||||5.0||||77.0|123.0||3.0|||||||||||||700.0|5.0|526.0||||30.0||||||||||||||||||||||||||||||
||2018||||||||||||||||||||||||||||||2.0||||79.0|123.0||3.0|||||||||||||705.0||540.0||||30.0||||||||||||||||||||||||||||||
||2019||||||||||||||||||||||||||||||2.0||||89.0|123.0||3.0|||||||||||||731.0||615.0||||30.0||||||||||||||||||||||||||||||
||2020||||||||||||||||||||||||||||||2.0||||84.0|126.0||3.0|4.0||||||||||||786.0||681.0||||30.0||||||||||||||||||||||||||||||
||2021||||||||||||||||||||||||||||||2.0||||44.0|101.0||1.0|4.0|10.0|||||||||||597.0||506.0||||15.0||||||||||||||||||||||||||||||
|Tunceli-62|2004||||||||||||||||||||||||||||||||||||||||||||||||30.0||80.0||38.0||||||||||||||||||||||||||||||||||
||2005||||||||||||||||||||||||||||||||||||||||||||||||25.0||51.0||25.0||||||||||||||||||||||||||||||||||
||2006||||||||||||||||||||||||||||||||||||||||||||||||13.0||36.0||13.0||||||||||||||||||||||||||||||||||
||2007|||||||||||||||||||||||||||||||||||3.0|||||||||||||1.0||27.0||14.0||||1.0||||||||||||||||||||||||||||||
||2008||||||||||||||||||||||||||||||||||||||||||||||||||96.0||||||1.0||||||||||||||||||||||||||||||
||2009||||||||||||||||||||||||||||||||||||||||||||||||||74.0||||||1.0||||||||||||||||||||||||||||||
||2010||||||||||||||||||||||||||||||||||||||||||||||||||33.0||||||||||||||||||||||||||||||||||||
||2011||||||||||||||||||||||||||||||||||||||||||||||||||33.0||||||||||||||||||||||||||||||||||||
||2012||||||||||||||||||||||||||||||||||||||||||||||||||43.0||||||||||||||||||||||||||||||||||||
||2013||||||||||||||||||||||||||||||||||||||||||||||||||47.0||||||||||||||||||||||||||||||||||||
||2014||||||||||||||||||||||||||||||||||||||||||||||||||47.0||||||||||||||||||||||||||||||||||||
||2015||||||||||||||||||||||||||||||||||||||||||||||||||45.0||||||||||||||||||||||||||||||||||||
||2016||||||||||||||||||||||||||||||||||||||||||||||||||33.0||||||||||||||||||||||||||||||||||||
||2017||||||||||||||||||||||||||||||||||||||||||||||||||39.0||||||||||||||||||||||||||||||||||||
||2018||||||||||||||||||||||||||||||||||||||||||||||||||39.0||||||||||||||||||||||||||||||||||||
||2019||||||||||||||||||||||||||||||||||||||||||||||||||43.0||||||||||||||||||||||||||||||||||||
||2020||||||||||||||||||||||||||||||||||||||||||||||||||60.0||||||||||||||||||||||||||||||||||||
||2021||||||||||||||||||||||||||||||||||||||||||||||||||24.0||||||||||||||||||||||||||||||||||||
|Uşak-64|2004|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||32.0||||7.0|87.0||6.0|||18.0|6.0|11.0|5.0|4.0||||1.0|22.0||391.0|8.0|818.0||12.0|122.0|
||2005|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||35.0||||48.0|64.0||8.0|||14.0|5.0|1.0|||||||24.0||336.0|8.0|1040.0|||130.0|
||2006||||||||||||||||||||||||||||||||||32.0|130.0||||1.0|||||||||||17.0|||||||||38.0|||||||12.0|||21.0|6.0|1.0||||||21.0|467.0||356.0|12.0|455.0|||138.0|
||2007|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||47.0||||54.0|111.0||17.0|||27.0|4.0|1.0||2.0|||||25.0||655.0|12.0|1060.0||7.0|93.0|
||2008|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||50.0|||3.0|12.0|152.0||766.0|||18.0|12.0|7.0||2.0||||25.0|87.0||1425.0|5.0|2918.0||8.0|48.0|
||2009|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||72.0|||3.0|12.0|178.0||468.0|||25.0|11.0|11.0||2.0||||25.0|227.0||1480.0|10.0|3060.0||16.0|73.0|
||2010|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||44.0|||3.0|48.0|302.0||313.0|||55.0|36.0|33.0||2.0||||33.0|248.0||2294.0|21.0|3195.0||40.0|143.0|
||2011|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||66.0|||3.0|40.0|510.0||403.0|||55.0|28.0|39.0||4.0||||33.0|238.0||1775.0|56.0|4042.0||20.0|120.0|
||2012||||||||||||||||||||||||||||||||||||||||||||||||5.0|||||||||||56.0|||5.0|57.0|376.0||150.0|||24.0|31.0|12.0||4.0|||||212.0||1629.0|55.0|4216.0||4.0|272.0|
||2013||||||||||||||||||||||||||||||||||||||||||||||||5.0|||||||||||64.0|||5.0|57.0|378.0||152.0|||24.0|31.0|15.0||4.0|||||220.0||1647.0|55.0|4484.0||4.0|169.0|
||2014||||||||||||||||||||||||||||||||||||||||||||||||5.0|||||||||||56.0|||5.0|62.0|363.0||150.0|||24.0|34.0|15.0||4.0|||||208.0||1497.0|60.0|3820.0||4.0|272.0|
||2015||||||||||||||||||||||||||||||||||||||||||||||||5.0|||||||||||56.0|||5.0|61.0|363.0||150.0|||24.0|34.0|15.0||4.0|||||212.0||1528.0|60.0|3809.0||4.0|272.0|
||2016||||||||||||||||||||||||||||1190.0|||||||||||||||||||||||||||||||44.0|||5.0|130.0|341.0||175.0|||60.0|29.0|15.0||4.0|||8.0|33.0|276.0||1204.0|71.0|4121.0||4.0|197.0|
||2017||||||||||||||||||||||||||||1750.0|||||||||||||||||||||||||||||||63.0|||5.0|148.0|357.0||175.0|||60.0|29.0|15.0||4.0|||8.0|33.0|276.0||1301.0|71.0|4022.0||4.0|197.0|
||2018||||||||||||||||||||||||||||3400.0|||||||||||||||||||||||||||||||63.0|||5.0|148.0|352.0||175.0|||60.0|29.0|14.0||4.0|||8.0|33.0|275.0||1271.0|71.0|3123.0||4.0|197.0|
||2019||||||||||||||||||||||||||||3400.0|||||||||||||||||||||||||||||||63.0|||5.0|148.0|357.0||178.0|||63.0|31.0|16.0||4.0|||20.0|45.0|276.0||1211.0|71.0|3320.0||4.0|197.0|
||2020||||||||||||||||||||||||||||3400.0|||||||||||||||||||||||||||||||66.0|||5.0|148.0|267.0||108.0|||72.0|36.0|20.0||4.0|||20.0|45.0|276.0||1186.0|81.0|2638.0||4.0|97.0|
||2021||||||||||||||||||||||||||||3230.0|||||||||||||||||||||||||||||||76.0|||5.0|138.0|267.0||108.0|||72.0|39.0|22.0||4.0|||20.0|45.0|298.0||1186.0|96.0|2541.0||4.0|96.0|
|Van-65|2004|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||70.0|||||||3.0|||||3.0|||||||49.0||160.0||183.0||||
||2005|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||70.0|||||2.0||3.0|||||1.0|||||||49.0||160.0||183.0||||
||2006|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||70.0|||||2.0||2.0|||||1.0|||||||42.0||142.0||151.0||||
||2007|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||105.0|||||2.0||3.0|||||1.0|||||||89.0||239.0||200.0||||
||2008|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||105.0|||||2.0||3.0|||||1.0|||||||89.0||239.0||200.0||||
||2009|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||104.0|||||2.0||3.0|||||1.0|||||||89.0||289.0||215.0||||
||2010||||||||||||||||||||||||||||||||||28.0|||||52.0||||||||30.0|||||||||50.0||40.0||||||2.0||||||||||||||9.0||92.0||95.0||||
||2011||||||||||||||||||||||||||||||||||28.0|||||52.0||||||||30.0|||||||||50.0||40.0||||||2.0||||||||||||||9.0||87.0||95.0||||
||2012||||||||||||||||||||||||||||||||||4.0|2.0||||5.0||||||||5.0|5.0||11.0||32.0||||5.0||4.0|||||28.0|2.0|||||52.0||||||||30.0|||69.0||75.0|||50.0|
||2013||||||||||||||||||||||||||||||||||2.0|2.0||||5.0||||||||5.0|75.0||11.0||10.0||||5.0||4.0|||||6.0|2.0|||||16.0||||||||15.0|||47.0||43.0|||20.0|
||2014||||||||||||||||||||||||||||||||||4.0|2.0||||5.0||||||||5.0|10.0||10.0||50.0||||5.0||4.0||||||||||||||||||||||||||||
||2015||||||||||||||||||||||||||||||||||4.0|6.0|6.0|||20.0|2.0|||||||5.0|85.0||10.0||74.0||||20.0||16.0||||||||||||||||||||||||||||
||2016||2.0|2.0|||||||||5.0|10.0||20.0||20.0||5.0||||||||||||||||2.0|2.0|||10.0|2.0|||||||5.0|25.0||136.0||130.0||||19.0||16.0||||||||||||||||||||||||960.0||||
||2017||2.0|2.0|||||||||5.0|10.0||30.0||30.0||5.0|||||||||||||||4.0|10.0|2.0|||8.0|2.0|||||||20.0|48.0|3.0|256.0||505.0||||34.0||30.0|||||||||||||||||||4.0||4.0|36.0||1180.0||||
||2018||2.0|2.0|||||||||5.0|10.0||30.0||30.0||5.0|||||||||||||||4.0|12.0|2.0|||8.0|2.0|||||||20.0|48.0|3.0|267.0||517.0||||34.0||30.0|||||||||||||||||||4.0||4.0|36.0||1340.0||||
||2019||5.0|8.0|||||||||4.0|10.0||48.0||32.0||8.0|||||||||||||||5.0|11.0|4.0|||6.0|3.0|||||||8.0|49.0|3.0|291.0||535.0||||24.0||25.0|||||||||||||||||||8.0||8.0|24.0||1264.0||||
||2020||5.0|8.0|||||||||4.0|16.0||48.0||47.0||8.0|||||||||||||||6.0|13.0|4.0|||6.0|4.0|||||||8.0|50.0|4.0|399.0||637.0||||27.0||25.0|||||||||||||||||||4.0||8.0|24.0||1340.0||||
||2021||5.0|8.0|||||||||3.0|8.0||45.0||30.0||8.0|||||||||||14.0||||6.0|20.0|6.0|||9.0|10.0|||||||6.0|48.0||388.0||643.0||||27.0||25.0||||||||||||||||||||||||1232.0||||
|Yalova-77|2004||||||||||||||||||||||||||108.0||||12.0||||2874.0||15.0|191.0||3.0|2.0||4.0|||||3.0|||18308.0||166.0|||4.0|||||||||||||||||||||||||||||||
||2005||||||||||||||||||||||||||108.0||||23.0||||2955.0||15.0|193.0||11.0||||||||3.0|||16260.0||199.0|||4.0|||||||||||||||||||||||||||||||
||2006||||||||||||||||||||||||||60.0||||180.0||||3850.0|244.0||1496.0|214.0|3.0|||||||||20.0||26620.0||960.0||75.0|||3.0|||||||||||||||||||||||||||||
||2007||||||||||||||||||||||||||||||85.0||||410.0||||||||10.0||||||80.0||1580.0||540.0||||6.0|||125.0||||2775.0|295.0||1520.0||212.0|13.0||||13.0||||15.0|22.0||27675.0||1840.0|||35.0|
||2008||120.0||||||||||||||||||||||||||||85.0||||410.0||||||||10.0||||||80.0||1580.0||540.0||||8.0|||199.0||||2655.0|75.0|120.0|320.0||244.0|12.0|||||||||41.0||20840.0|30.0|2100.0|||53.0|
||2009|||||||||||||||||||||10.0|||||100.0||||85.0||||410.0||||||||||||||75.0||1440.0||540.0|||||||173.0||||2455.0|25.0||240.0||300.0|8.0||||||||10.0|134.0||20015.0||1540.0|||38.0|
||2010|||||||||||||||||||||10.0|||||100.0||||85.0||||330.0|||||10.0|5.0||3.0|4.0|||||75.0||1170.0||520.0|||||||210.0||||2725.0|||100.0||1440.0|10.0|||||||||154.0||17325.0||700.0||||
||2011|||||||||||||||||||||10.0|||||100.0||||85.0||||323.0|||||9.0|5.0||2.0|4.0|||||75.0||1274.0||540.0|||||||262.0||||2720.0|||75.0||1800.0|14.0|||||||||162.0||16790.0|2.0|1070.0|||15.0|
||2012|||||||||||||||||||||15.0|||||100.0||||85.0||||318.0|||||7.0|5.0||2.0|4.0|||||75.0||1380.0||525.0|||||||262.0||||3220.0|||80.0||1800.0|11.0|||||||||252.0||19390.0|2.0|312.0|||15.0|
||2013|||||||||||||||||||||13.0|||||100.0||||50.0||||129.0|||||7.0||||4.0|||||48.0||480.0||178.0|||||||252.0||||3158.0|||80.0||2100.0|11.0|||||||||377.0||18040.0|2.0|1909.0|||15.0|
||2014|||||||||||||||||||||15.0|||||100.0||||44.0||||84.0||||||||||||||48.0||344.0||116.0|||||||312.0||||2685.0|||100.0||600.0|11.0|||||||||377.0||16690.0|2.0|1979.0|||15.0|
||2015|||||||||||||||||||||15.0|||||100.0||||44.0||||76.0||||||||||||||48.0||248.0||103.0|||||||306.0||||2450.0|||100.0||600.0|11.0|||||||||377.0||15130.0|3.0|1885.0|||15.0|
||2016|||||||||||||||||||||18.0|||||100.0||||44.0||||74.0||||||||||||||48.0||232.0||104.0|||||||306.0||||2401.0|||100.0||600.0|11.0|||||||||379.0||13805.0||1863.0|||15.0|
||2017|||||||||||||||||||||18.0|||||100.0||||44.0||||31.0||||||||||||||150.0||272.0||72.0|||||||306.0||||2138.0|||100.0||600.0|11.0||||||||3.0|389.0|10.0|12305.0||1839.0|||15.0|
||2018|||||||||||||||||||||17.0|||||100.0||||44.0||||29.0||||||||||||||150.0||264.0||72.0|||||||368.0||||2905.0|||128.0||700.0|30.0||||||||15.0|411.0|22.0|10745.0|3.0|1980.0|||50.0|
||2019|||||||||||||||||||||35.0|||||200.0||||44.0||||29.0||||||||||||||150.0||240.0||72.0|||||||372.0||||2593.0|||128.0||700.0|30.0||||||||6.0|417.0|16.0|8975.0||1990.0|||50.0|
||2020||||||||||||||||||||||||||||||69.0||||38.0||||||||||||||165.0||442.0||78.0|||||||621.0||||1247.0|||50.0||1250.0|15.0||||||||6.0|342.0|13.0|3483.0||1260.0|||100.0|
||2021||||||||||||||||||||||||||||||69.0||||41.0||||||||||||||165.0||520.0||89.0|||||||771.0||375.0||1369.0|||275.0|300.0|7500.0|90.0||||||||6.0|807.0|13.0|5775.0||1596.0|||250.0|
|Yozgat-66|2004|||||||||||||||||||||||||||||||||||39.0|||||||||||||||||||||||||||||||||||||||||||13.0||121.0||89.0|||11.0|
||2005||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||10.0||40.0||54.0||||
||2006||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2.0||26.0||133.0||||
||2007|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||5.0|||||||||||||||||||9.0||14.0||32.0||||
||2008|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||5.0|||||||||||||||||||7.0||14.0||30.0||||
||2009||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||13.0||25.0||30.0||||
||2010||||||||||||||||||||||||||||||||||||||||||||||||||||300.0||||||||||||||||||||||||||12.0||22.0||51.0||||
||2011||||||||||||||||||||||||||||||||||||||||||||||||||||450.0||||||||||||||||||||||||||12.0||22.0||51.0||||
||2012||||||||||||||||||||||||||||||||||||||||||||||||||||732.0||||||||||||||||||||||||||12.0||22.0||50.0||||
||2013||||||||||||||||||||||||||||||||||||||||||||||||||||750.0||||||||||||||||||||||||||12.0||22.0||49.0||||
||2014||||||||||||||||||||||||||||||||||||||||||||||||||||755.0||||||||||||||||||||||||||4.0||10.0||236.0||||
||2015||||||||||||||||||||||||||||||||||||||||||||||||||||744.0||||||||||||||||||||||||||4.0||10.0||233.0||||
||2016||||||||||||||||||||||||||||||||||||||||||||||||||||750.0||||||||||||||||||||||||||4.0||10.0||75.0||||
||2017||||||||||||||||||||||||||||||||||||||||||||||||||||750.0||||||||||||||||||||||||||4.0||10.0||35.0||||
||2018||||||||||||||||||||||||||||||||||||||||||||||||||||750.0||||||||||||||||||||||||||||||27.0||||
||2019||||||||||||||||||||||||||||1.0||||||||||||||||||||||||||||||||||||||||||||||||||||||27.0||||
||2020||||||||||||||||||||||||||||||||||||||||||||||||||||708.0||||||||||||||||||||||||||||||35.0||||
||2021||||||||||||||||||||||||||||||||||||||||||||||||||||980.0||||||||||||||||||||||||||||||99.0||||
|Zonguldak-67|2004||4.0|3.0||1.0||||||||||1215.0|||570.0|1.0|||||||||||399.0||||63.0|23.0||19.0||||||||||5.0|19.0||1287.0|7.0|555.0||15.0||2.0|||140.0||||34.0|21.0||53.0|||1.0||||||||11.0|52.0||806.0|3.0|466.0|20.0||24.0|
||2005||4.0|3.0||2.0|||||610.0||||||||1150.0|1.0|||||||||||411.0||||64.0|25.0||20.0||||||||||6.0|20.0||1353.0|8.0|609.0||15.0||2.0|||145.0||||34.0|30.0||55.0|||1.0||||||||10.0|55.0||886.0|3.0|493.0|25.0||24.0|
||2006||4.0|3.0||2.0||||||||||1197.0|||572.0|1.0|||||||||||404.0||||66.0|25.0||18.0||||||||||4.0|21.0||748.0|6.0|609.0||420.0||2.0|||157.0||||38.0|21.0||26.0|||1.0||||||||10.0|51.0||636.0|3.0|472.0|295.0||24.0|
||2007||6.0|3.0||2.0||0.0|||||0.0|0.0||0.0||0.0|||||||||||||508.0||||79.0|38.0||36.0||1.0||||||||4.0|50.0||1643.0|10.0|927.0||12.0||2.0|||86.0||||26.0|16.0||42.0|||1.0||||||||10.0|29.0||515.0|3.0|268.0|20.0||25.0|
||2008||6.0|3.0||2.0||0.0||||||0.0||0.0|0.0|0.0|||||||||||||512.0||||78.0|41.0||36.0||1.0||||||||4.0|51.0||1660.0|10.0|945.0||12.0||2.0|||87.0||||26.0|16.0||39.0|||2.0||||||||10.0|29.0||519.0|4.0|270.0|0.0||23.0|
||2009||6.0|3.0||2.0||0.0|||||||||||||||||||||||673.0||||74.0|48.0||40.0||1.0||||||||5.0|81.0||1831.0|8.0|1166.0||12.0||2.0|||78.0||||55.0|16.0||43.0|||2.0||||||||11.0|53.0||452.0|6.0|300.0|16.0||22.0|
||2010||5.0|3.0||2.0||0.0||||||0.0||0.0||0.0|||||||||||||524.0||||61.0|28.0||21.0||1.0||||||||4.0|32.0||1308.0|7.0|662.0||10.0||2.0|||252.0||||75.0|63.0||80.0|||2.0||||||||9.0|127.0||1425.0|3.0|1280.0|13.0||20.0|
||2011||5.0|3.0||2.0||0.0|||||||||||||||||||||||539.0||||62.0|28.0||21.0||1.0||||||||4.0|32.0||1286.0|6.0|616.0||9.0||2.0|||252.0||||78.0|65.0||83.0|||2.0||||||||9.0|129.0||1420.0|5.0|1286.0|13.0||20.0|
||2012||5.0|3.0||2.0||0.0|||||||||||||||||||||||554.0||||62.0|28.0||21.0||1.0||||||||5.0|33.0||1170.0|6.0|729.0||10.0||2.0|||276.0||||88.0|79.0||93.0|||2.0||||||||7.0|142.0||1439.0|7.0|1329.0|13.0||20.0|
||2013||5.0|3.0||2.0||0.0|||||||||||||||||||||||572.0||||63.0|29.0||23.0||1.0||||||||5.0|33.0||1190.0|6.0|802.0||10.0||2.0|||257.0||||87.0|71.0||89.0|||2.0||||||||7.0|131.0||1316.0|7.0|1228.0|13.0||21.0|
||2014||5.0|3.0||2.0||0.0|||||||||||||||||||||||564.0||||60.0|25.0||22.0||1.0||||||||5.0|36.0||1150.0|6.0|774.0||10.0||2.0|||262.0||||95.0|71.0||89.0|||2.0||||||||7.0|132.0||1323.0|7.0|1276.0|13.0||22.0|
||2015||5.0|3.0||2.0||0.0|||||||||||||||||||||||534.0||||65.0|25.0||22.0||1.0||||||||5.0|36.0||1193.0|6.0|841.0||10.0||2.0|||243.0||||94.0|69.0||90.0|||2.0||||||||7.0|134.0||1362.0|7.0|1312.0|13.0||21.0|
||2016||5.0|3.0||2.0||0.0|||||||||||||||||||||||548.0||||68.0|27.0||32.0||1.0||||||||5.0|42.0||1228.0|6.0|890.0||10.0||2.0|||246.0||||95.0|68.0||90.0|||2.0||||||||7.0|134.0||1346.0|7.0|1314.0|13.0||21.0|
||2017||5.0|3.0||2.0||0.0|||||||||||||||||||||||553.0||||82.0|27.0||32.0||1.0||||||||5.0|45.0||1261.0|6.0|927.0||10.0||2.0|||254.0||||95.0|68.0||90.0|||2.0||||||||7.0|134.0||1389.0|7.0|1351.0|13.0||21.0|
||2018||5.0|3.0||2.0||0.0|||||||||||||||||||||||551.0||||82.0|24.0||30.0||1.0||||||||5.0|45.0||1251.0|6.0|918.0||10.0||2.0|||257.0||||96.0|68.0||90.0|||2.0||||||||8.0|135.0||1388.0|7.0|1355.0|13.0||21.0|
||2019||11.0|8.0||3.0||1.0|||||||||||24.0||||||||||||551.0||||81.0|24.0||30.0||1.0||||||||6.0|48.0||1283.0|6.0|986.0||10.0||2.0|||269.0||||107.0|77.0||96.0|||3.0||||||||10.0|136.0||1414.0|7.0|1479.0|13.0||20.0|
||2020||11.0|8.0||3.0||1.0|||||||||||||||||||||||545.0||||102.0|24.0||29.0||2.0||||||||7.0|56.0||1249.0|11.0|1035.0||13.0||2.0|||293.0||||113.0|74.0||91.0|||3.0||||||||13.0|146.0||1475.0|13.0|1584.0|18.0||20.0|
||2021||11.0|8.0||3.0||1.0|||||||||||||||||||||||526.0||||99.0|24.0||30.0||2.0||||||||6.0|56.0||1161.0|11.0|1020.0||13.0||2.0|||311.0||||119.0|67.0||95.0|||3.0||||||||13.0|158.0||1469.0|13.0|1558.0|18.0||20.0|
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
