|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2018|68.0|93.0|328.0|||||129.0|||||||||||656.0|515.0||14.0|756.0|536.0|364.0|63.0||233.0|57.0|61.0||439.0|||2.0||73.0|2.0|5.0|17.0|4.0|122.0|37.0|45.0|2622.0||415.0||1.0|36.0|50.0|||||||||||||
||2019|55.0|109.0|322.0|||||128.0|||||||||||627.0|514.0||14.0|561.0|526.0|362.0|50.0||219.0|56.0|60.0||427.0|||2.0||80.0|2.0|5.0|18.0|4.0|118.0|23.0|30.0|4942.0||313.0||0.0|29.0|50.0|||||||||||||
||2020|54.0|108.0|267.0|||||124.0|||||||||||609.0|489.0||14.0|549.0|516.0|363.0|50.0||237.0|56.0|58.0||452.0|||2.0||80.0|2.0|10.0|19.0|4.0|118.0|23.0|25.0|4322.0||350.0||1.0|23.0|59.0|||||||||||||
||2021|49.0|97.0|239.0|||||133.0|||||||||||553.0|438.0||14.0|361.0|503.0|370.0|50.0||238.0|56.0|56.0||447.0|||2.0||89.0||5.0|38.0||109.0|9.0|15.0|4442.0||369.0||1.0|20.0|68.0|||||||||||||
|İzmir-35|2004|35394.0|54927.0|14791.0|700.0|86805.0|||36784.0||361.0|754.0|9.0|30.0|104662.0|44.0||149.0||1591.0|1864.0|60.0||555.0|5451.0|1716.0|2812.0|131.0|33232.0|319.0|48561.0|900.0|5331.0|||115.0||0.0|15.0|4918.0|||582.0|863.0|8077.0||1234.0|2821.0||64.0|2058.0|159.0|29440.0|203390.0|||22.0||||118.0||||
||2005|35364.0|53942.0|16629.0|700.0|85201.0|||38603.0||401.0|713.0|9.0|29.0|94488.0|44.0||393.0||1579.0|1864.0|60.0||555.0|5447.0|1722.0|2802.0|131.0|31209.0|319.0|51613.0|900.0|5375.0|||117.0||1.0|15.0|4916.0|||582.0|831.0|8092.0||1391.0|2884.0||56.0|2252.0|159.0|7798.0|70513.0|||14.0||||123.0||||
||2006|33197.0|37369.0|30968.0|732.0|64669.0|||25740.0||584.0|695.0|11.0|24.0|111017.0|44.0||391.0||1484.0|1855.0|60.0||556.0|5621.0|1722.0|2660.0|131.0|53163.0|303.0|52173.0|900.0|5602.0|||116.0||1.0||4916.0|||582.0|685.0|8287.0||1294.0|2914.0||56.0|2276.0|167.0|26213.0|224997.0|||22.0||||150.0||||
||2007|29598.0|40637.0|16892.0|735.0|31162.0|||20697.0||535.0|732.0|35.0|15.0|90961.0|38.0||369.0||1246.0|1688.0|60.0|1.0|583.0|4793.0|1643.0|2733.0|142.0|62870.0|236.0|53668.0|576.0|5708.0|||100.0||0.0|30.0|4582.0|||475.0|746.0|8495.0||853.0|2743.0||54.0|2213.0|248.0|9710.0|80097.0|||19.0||||87.0||||
||2008|31238.0|47466.0|21055.0|786.0|27815.0|||22123.0||537.0|763.0|36.0|14.0|91330.0|36.0||616.0||1424.0|1673.0|60.0|3.0|571.0|5047.0|1731.0|2870.0|138.0|31940.0|243.0|55380.0|587.0|5791.0|||112.0||1.0|16.0|4995.0|||585.0|938.0|8691.0||1305.0|3011.0||54.0|3028.0|281.0|21430.0|208427.0|||18.0||||165.0||||
||2009|33227.0|44651.0|21404.0|735.0|22692.0|||23453.0||545.0|763.0|35.0|16.0|100891.0|36.0||618.0||1424.0|1693.0|60.0|3.0|566.0|5091.0|1682.0|2745.0|156.0|50884.0|443.0|53220.0|698.0|5402.0|||112.0||11.0|30.0|5085.0|||601.0|952.0|9194.0||764.0|3400.0||54.0|3791.0|333.0|12024.0|121823.0|||19.0||||165.0||||
||2010|25892.0|40769.0|17106.0|746.0|19717.0|||25255.0||508.0|821.0|35.0|13.0|125414.0|36.0||618.0||1423.0|1550.0|60.0|3.0|575.0|5175.0|2067.0|2760.0|150.0|43100.0|441.0|48896.0|367.0|5091.0|||114.0||11.0|30.0|5085.0|||602.0|1075.0|8659.0||1141.0|3367.0||34.0|4695.0|336.0|22744.0|250190.0|||20.0||||98.0||||
||2011|30362.0|41273.0|18008.0|746.0|22763.0|||22534.0||515.0|739.0|35.0|15.0|109952.0|39.0||623.0||1666.0|1671.0|60.0|2.0|586.0|4915.0|2089.0|2723.0|149.0|47711.0|496.0|59049.0|438.0|6068.0|||114.0||11.0|30.0|5101.0|||617.0|1200.0|9019.0||1145.0|3131.0||34.0|5608.0|318.0|27199.0|249239.0|||21.0||||98.0||||
||2012|30730.0|35494.0|17121.0|748.0|22583.0|||22776.0||481.0|670.0|31.0|15.0|133173.0|39.0||675.0||1743.0|1718.0|60.0|2.0|603.0|5152.0|2272.0|2326.0|148.0|54639.0|503.0|65289.0|603.0|6393.0|||114.0||11.0|30.0|4424.0||1.0|605.0|1276.0|9617.0||1173.0|3340.0||34.0|7508.0|340.0|31334.0|308750.0|||21.0||||93.0||||
