|||Sütunlar||||||||||||||||||||||
Satırlar|||||||||||||||||||||||||
|||||||||||||||||||||||||
|||Ekilen Alan ve 01.19.21.00.01. (Karanfil, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.02. (Glayöl, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.03. (Gerbera, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.04. (Gypsohilla, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.05. (Kasımpatı (Krizantem), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.06. (Anemon (Manisa Lalesi), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.07. (Lilyum (Zambak), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.08. (Orkide, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.09. (Lale, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.10. (Gül, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.12. (Lisianthus, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.13. (Fresia, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.14. (Şebboy, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.15. (Sümbül, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.16. (İris, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.17. (Statice, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.18. (Solidago (Altınbaşak), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.19. (Nergis, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.99. (Diğer Kesme Çiçek Ve Çiçek Koncaları) - Metrekare|Ekilen Alan ve 01.30.10.01. (Çiçek Soğanları) - Metrekare|Ekilen Alan ve 01.30.10.03.05. (İç Mekan Süs Bitkileri (Oda Bitkileri)) - Metrekare|Ekilen Alan ve 01.30.10.03.06. (Dış Mekan Süs Bitkileri) - Metrekare|
||2016|1593353.0|424000.0|193577.0|14500.0|513710.0||536000.0|||903000.0|56300.0|69280.0|11300.0|30000.0||25000.0|3000.0|414000.0|149650.0|840.0|349600.0|1.094016E7|
||2017|1575053.0|87600.0|179827.0|11500.0|508210.0||230500.0|||810500.0|56500.0|69280.0|11300.0|30000.0||19000.0|3000.0|414000.0|152650.0|1100.0|349600.0|1.094886E7|
||2018|1573053.0|87000.0|176827.0|11500.0|507710.0||231100.0|||782000.0|55500.0|69280.0|11800.0|30000.0||19000.0|3000.0|414000.0|152650.0|22400.0|355500.0|1.17491E7|
||2019|1571053.0|86600.0|176827.0|11500.0|507710.0||231500.0|||782000.0|56500.0|69280.0|12300.0|30000.0||19000.0|3000.0|414000.0|156650.0|12698.0|357000.0|1.18551E7|
||2020|695853.0|54964.0|73161.0|7000.0|983720.0||198000.0|||758000.0|53500.0|10280.0|10107.0|30000.0||3787.0||414000.0|371650.0|12698.0|356000.0|1.2332E7|
||2021|464800.0|54964.0|70584.0|5500.0|1001100.0||195000.0|||788000.0|54500.0|4850.0|11357.0|20000.0||6287.0||314000.0|364000.0|12698.0|354000.0|1.2783E7|
|Kahramanmaraş-46|2011||||||||||1000.0|||||||||||||
||2013|||||||||||||||||||||1550.0|16330.0|
||2014||||||||||200.0||||||||||900.0|1550.0|16330.0|
||2015||||||||||180.0||||||||||800.0|1550.0|16330.0|
||2016||||||||||180.0||||||||||800.0|1550.0|16330.0|
||2017||||||||||180.0||||||||||800.0|1550.0|16330.0|
||2018||||||||||||||||||||600.0|1290.0|15050.0|
||2019||||||||||||||||||||600.0|1290.0|13980.0|
||2020||||||||||||||||||||600.0|1290.0|13980.0|
||2021|500.0|||||||||||||||||||500.0|1290.0|13980.0|
|Karaman-70|2015||||||||||||||||||||11835.0|||
||2016||||||||||||||||||||11835.0|||
||2017||||||||||||||||||||10785.0|||
||2018||||||||||||||||||||10580.0|||
||2019||||||||||||||||||||10130.0|||
||2020||||||||||||||||||||60000.0|||
||2021||||||||||||||||||||33000.0|||
|Kastamonu-37|2011||4000.0||4500.0|||13000.0|||7000.0|||||||4500.0||1000.0||||
||2012||26000.0||5000.0|||12000.0|||1000.0|||||||6000.0||5000.0||||
||2013||41000.0||17000.0|||8500.0|||1000.0|||||||10000.0||27000.0||||
||2014||35000.0||15000.0|||7000.0|||850.0|||||||10000.0||20000.0||||
||2015||11500.0||4500.0|||5200.0||||||||||6000.0||17000.0||||
||2016||11000.0||6000.0|||4500.0||||||||||5000.0||19000.0||||
||2017||11000.0||6000.0|||4500.0||||||||||5000.0||19000.0||||
||2018||6000.0||6000.0|||1000.0||||||||||2000.0||1000.0||||
||2019||2000.0||3000.0|||500.0||||||||||1000.0||1000.0||||
||2020||500.0|4432.0|400.0|||500.0||||||||||300.0||63908.0||||
||2021||500.0|14432.0|400.0|||500.0||||||||||300.0||16500.0|||1500.0|
|Kayseri-38|2013||||||||||||||||||||||18700.0|
||2014|||||||||||||||||||||1300.0|21900.0|
||2015|||||||||||||||||||||1300.0|21900.0|
||2016|||||||||||||||||||||1300.0|21900.0|
|Kırklareli-39|2013||||||||||60.0||||||||||200.0||4000.0|
||2014||||||||||60.0||||||||||200.0||4000.0|
||2015||||||||||60.0||||||||||200.0||4000.0|
|Kocaeli-41|2011||1100.0|2000.0||1700.0||3000.0||1600.0|6500.0||1400.0|1400.0|||4130.0|||||||
||2012|||2520.0|||||||||||||6500.0|||||||
||2013|||3000.0||||1500.0|||4800.0||||||||||||648549.0|
||2014|||4000.0||||1000.0|||4000.0||||||||||||665000.0|
||2015|||3000.0|||||||3500.0||||||||||4000.0|146000.0|462000.0|
||2016|||3000.0|||||||3500.0||||||||||2000.0|139000.0|517000.0|
||2017|||3000.0|||||||||||||||||2000.0|139000.0|517000.0|
||2018|||3000.0|||||||||||||||||4000.0|146000.0|519000.0|
||2019|||3000.0|||||||||||||||||4000.0|146000.0|519000.0|
||2020|||3000.0|||||||||||||||||4000.0|146000.0|519000.0|
||2021|||3000.0|||||||||||||||||1000.0|161000.0|539000.0|
|Konya-42|2011|||||||||200000.0|||||100000.0||||50000.0|||||
||2012|||||||||156300.0||||||||||||||
||2013|||||||||300000.0|||||||||||||1206800.0|
||2014|||||||||350000.0|||||||||||||1321739.0|
||2015|||||||||400000.0|||||||||||||542463.0|
||2016|||||||||400000.0|||||||||||||542463.0|
||2017|||||||||400000.0|||||||||||||432000.0|
||2018|||||||||400000.0|||||||||||||432000.0|
||2019|||||||||400000.0|||||||||||||432000.0|
||2020|||||||||404000.0|||||||||||||432000.0|
||2021|||||||||368000.0||||||||||4000.0|||432000.0|
|Kütahya-43|2013|||||||||||||||||||||500.0|5250.0|
||2014|||||||||||||||||||||1100.0|5000.0|
||2015|||||||||||||||||||||1100.0|5000.0|
||2016|||||||||||||||||||||1100.0|5000.0|
|Malatya-44|2011|2320.0|650.0||570.0|3070.0||||12.0|70.0||||24.0|||||||||
||2012|25.0|900.0||25.0|2525.0|||||50.0|550.0||||||500.0||1000.0||||
||2013|30.0|1000.0|600.0|625.0|4225.0|||||850.0|600.0||||||800.0||2100.0||500.0|15600.0|
||2014|30.0|1050.0|600.0|25.0|625.0|||||850.0|600.0||||||800.0||2100.0||500.0|15300.0|
||2015||200.0|||2000.0|||||1000.0|600.0|||100.0|||600.0||4150.0|930.0||47050.0|
||2016||200.0|||2200.0|||||1100.0|650.0|||100.0|||600.0||4300.0|1050.0||47950.0|
||2017||200.0|||2100.0|||||1200.0|650.0|||100.0|||600.0||4300.0|1050.0||47950.0|
||2018||150.0|||2000.0|||||1300.0|650.0|||100.0|||600.0||4450.0|1200.0||49400.0|
||2019||150.0|||2000.0|||||1300.0|650.0||||||600.0||2200.0|1200.0||51000.0|
||2020||||||||||||||||||||||41000.0|
||2021|||||||||||||||||||400.0|||40000.0|
